IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
1965,0,1471,1471.29,672,672.61,75.25,344,361.0,0.95,29.53,25.76,12.53,11.53,2.36,2.23,0.49,28.3,33.1,4663,6639,5295.9
1966,0,1586,1586.71,675,675.27,80.91,395,409.0,0.97,33.02,28.5,12.81,11.98,2.58,2.38,2.18,125.13,129.36,4368,6157,5048.48
1967,0,153,153.68,675,675.29,101.74,516,546.0,0.95,41.63,36.76,12.08,12.26,3.45,3.0,0.42,24.1,25.69,4330,6046,4882.28
1968,0,452,452.5,679,679.7,106.37,539,569.0,0.95,44.69,39.55,10.0,12.04,4.47,3.29,2.44,139.54,136.56,4542,6739,5300.53
1969,0,686,686.04,669,669.82,84.04,404,428.0,0.94,33.73,29.81,12.17,11.77,2.77,2.53,0.21,11.98,6.56,4582,6849,5308.14
1970,0,1130,1130.89,679,679.71,85.21,407,419.0,0.97,34.37,30.53,11.18,11.57,3.07,2.64,1.42,81.63,89.39,4475,6504,5191.5
1971,0,282,282.25,676,676.87,80.33,395,415.0,0.95,31.89,27.52,13.45,12.34,2.37,2.23,0.72,41.19,42.88,4416,6345,5089.3
1972,0,782,782.07,686,686.63,110.43,530,571.0,0.93,47.13,41.63,10.44,11.43,4.51,3.64,1.87,107.28,104.94,4678,6575,5395.49
1973,0,1160,1160.82,687,687.1,121.64,596,650.0,0.92,51.48,46.1,8.54,11.76,6.03,3.92,1.15,65.92,65.8,4434,6793,5212.59
1974,0,1330,1330.0,673,673.22,104.18,521,557.0,0.94,43.17,38.19,11.18,11.98,3.86,3.19,2.91,166.61,166.69,4464,6506,5252.11
1975,0,1446,1446.31,670,670.64,77.11,353,370.0,0.95,31.26,26.8,12.17,11.31,2.57,2.37,0.13,7.35,10.51,4520,6681,5180.79
1976,0,1703,1703.08,687,687.31,114.91,579,624.0,0.93,48.38,42.79,11.7,11.92,4.13,3.59,1.89,108.06,108.11,4510,6565,5206.87
1977,0,1807,1807.0,673,673.88,79.01,368,390.0,0.94,30.89,27.0,11.18,11.77,2.76,2.29,2.63,150.95,152.96,4611,6668,5315.9
1979,0,927,927.91,686,686.06,100.87,511,537.0,0.95,43.01,37.7,12.0,11.77,3.58,3.2,1.59,91.33,90.19,4402,6421,5043.22
1980,0,1680,1680.94,686,686.83,106.67,524,566.0,0.93,44.38,39.35,11.4,11.85,3.89,3.32,1.32,75.65,74.11,4500,6946,5387.52
1981,0,361,361.11,676,676.59,71.5,335,347.0,0.97,27.78,24.47,12.53,11.87,2.22,2.06,0.53,30.26,40.98,4321,6681,5222.5
1982,0,376,376.09,679,679.47,78.33,357,373.0,0.96,32.02,27.76,11.4,11.15,2.81,2.49,0.9,51.34,48.97,4531,6300,5234.46
1983,0,654,654.1,673,673.31,80.63,374,398.0,0.94,32.14,28.27,12.17,11.51,2.64,2.46,3.05,174.64,0.73,4485,6675,5154.62
1984,0,727,727.77,678,678.88,119.74,579,632.0,0.92,50.33,44.4,10.77,11.53,4.67,3.85,2.78,159.04,159.4,4577,7004,5375.05
1985,0,1043,1043.39,679,679.0,121.74,591,641.0,0.92,51.55,45.81,10.77,11.4,4.79,4.02,2.83,161.92,161.67,4494,6622,5248.47
1986,0,1761,1761.47,679,679.79,84.91,380,409.0,0.93,34.71,30.12,10.63,11.06,3.27,2.72,0.72,41.5,41.35,4722,6764,5446.0
1987,0,999,999.5,676,676.59,69.36,305,323.0,0.94,26.08,22.62,11.66,11.56,2.24,1.96,2.57,147.53,153.6,4510,6684,5224.27
1988,0,1295,1295.47,688,688.48,110.81,551,587.0,0.94,46.07,40.56,12.53,11.97,3.68,3.39,2.04,117.12,116.72,4363,6865,5256.52
1989,0,1655,1655.01,686,686.9,127.1,635,696.0,0.91,54.41,48.94,8.6,11.74,6.32,4.17,0.63,36.03,37.82,4560,6733,5395.03
1990,0,870,870.87,675,675.24,120.28,602,632.0,0.95,52.15,46.46,10.0,11.57,5.22,4.02,0.08,4.4,1.37,4415,6202,5070.61
1992,0,1418,1418.39,679,679.8,75.01,347,365.0,0.95,29.15,25.08,13.04,11.84,2.24,2.12,0.54,30.96,27.54,4438,5994,4963.74
1993,0,1538,1538.43,681,681.57,80.43,378,399.0,0.95,31.06,27.27,13.04,12.06,2.38,2.26,0.58,33.18,27.34,4431,6153,5038.36
1994,0,1954,1954.42,685,685.41,80.67,368,387.0,0.95,32.65,28.22,11.66,11.29,2.8,2.5,2.05,117.35,119.73,4438,6538,5208.51
1995,0,1479,1479.79,682,682.83,85.84,401,425.0,0.94,34.89,30.12,11.18,11.55,3.12,2.61,0.48,27.3,27.49,4599,6703,5333.36
1996,0,262,262.47,686,686.11,71.7,311,334.0,0.93,27.17,23.6,12.17,11.39,2.23,2.07,1.68,96.34,103.48,4548,6761,5227.15
1997,0,1118,1118.04,689,689.05,80.63,389,405.0,0.96,32.39,28.61,12.17,11.75,2.66,2.44,1.73,98.88,92.97,4515,6393,5187.45
1998,0,1211,1211.01,687,687.63,113.3,565,613.0,0.92,48.01,42.47,10.0,11.94,4.8,3.56,2.52,144.32,146.3,4515,6644,5199.56
1999,0,1500,1500.29,686,686.6,75.84,346,362.0,0.96,30.02,26.19,12.53,11.37,2.4,2.3,1.05,60.02,60.48,4440,6552,5199.7
2000,0,2000,2000.05,686,686.88,79.5,362,387.0,0.94,31.38,27.06,10.3,11.58,3.05,2.34,1.04,59.35,56.56,4528,6894,5284.1
2001,0,88,88.99,689,689.91,80.87,378,400.0,0.94,32.39,28.28,12.17,11.54,2.66,2.45,1.73,98.88,97.91,4356,6343,5043.2
2002,0,620,620.31,680,680.23,94.04,471,493.0,0.96,39.2,34.85,12.17,11.73,3.22,2.97,3.04,174.14,178.83,4491,6372,5136.0
2003,0,1089,1089.03,686,686.88,113.4,575,618.0,0.93,47.42,42.05,11.18,12.17,4.24,3.46,2.71,155.06,154.25,4428,6852,5255.99
2004,0,1363,1363.83,686,686.49,120.23,607,667.0,0.91,49.77,44.09,7.62,12.49,6.54,3.53,0.39,22.44,21.38,4274,6478,5069.21
2005,0,1770,1770.11,691,690.95,97.88,491,525.0,0.94,40.46,35.94,11.4,12.03,3.55,2.99,0.87,50.01,47.79,4549,6765,5315.42
2006,0,1894,1894.81,690,690.69,98.71,487,519.0,0.94,41.77,36.86,11.31,11.63,3.69,3.17,2.31,132.09,133.22,4608,6936,5365.28
2007,0,402,402.06,691,691.16,99.64,486,510.0,0.95,42.64,37.39,11.4,11.41,3.74,3.28,0.69,39.29,40.41,4686,6557,5368.56
2008,0,669,669.85,688,688.19,147.98,764,855.0,0.89,63.79,55.91,10.2,12.53,6.25,4.46,0.24,13.6,14.22,4448,6823,5333.57
2009,0,770,770.8,690,690.24,76.28,344,363.0,0.95,30.68,26.39,12.65,11.18,2.43,2.36,1.9,109.03,103.93,4650,6468,5306.54
2010,0,1144,1144.94,691,691.19,85.5,422,444.0,0.95,34.13,29.84,11.66,12.28,2.93,2.43,1.02,58.17,58.8,4517,6539,5215.45
2011,0,382,382.76,691,691.38,84.81,403,423.0,0.95,34.67,30.68,11.66,11.53,2.97,2.66,0.99,56.77,49.97,4568,6540,5304.61
2012,0,1023,1023.77,685,685.55,68.53,299,314.0,0.95,26.57,22.74,11.7,11.29,2.27,2.01,2.8,160.2,159.33,4525,6284,5201.66
2013,0,1734,1734.03,690,690.6,85.15,396,417.0,0.95,35.38,30.84,12.73,11.17,2.78,2.76,0.83,47.29,46.43,4593,6827,5362.54
2014,0,1943,1943.31,693,693.5,92.23,448,469.0,0.96,39.2,34.09,11.4,11.44,3.44,2.98,2.23,127.75,129.52,4599,6861,5356.45
2015,0,1447,1447.77,687,687.53,72.43,331,347.0,0.95,27.86,24.04,13.0,11.79,2.14,2.04,0.37,21.04,30.37,4386,6497,5164.77
2016,0,1616,1616.23,687,687.91,89.01,429,453.0,0.95,35.47,31.1,11.7,11.9,3.03,2.61,2.77,158.5,156.54,4435,6490,5175.98
2017,0,540,540.03,692,692.87,74.63,333,353.0,0.94,29.12,25.35,12.65,11.36,2.3,2.23,1.85,105.95,97.26,4606,6833,5276.81
2018,0,585,585.73,687,687.13,80.53,388,407.0,0.95,32.28,27.85,12.65,12.08,2.55,2.31,0.28,16.19,13.36,4423,6668,5211.85
2019,0,992,992.26,692,692.63,73.94,337,356.0,0.95,29.15,24.92,12.65,11.58,2.3,2.15,1.96,112.17,112.36,4535,6469,5200.88
2020,0,1194,1194.13,698,698.39,104.81,520,554.0,0.94,43.42,38.4,11.66,11.78,3.72,3.26,2.08,118.93,118.99,4534,6784,5241.25
2021,0,718,718.61,689,689.38,98.43,468,504.0,0.93,40.52,35.71,10.2,11.61,3.97,3.08,2.87,164.25,162.6,4638,6695,5412.67
2022,0,1788,1788.92,698,698.62,92.28,452,480.0,0.94,37.48,33.01,12.17,11.9,3.08,2.77,1.41,80.79,84.95,4476,6717,5228.21
2023,0,2012,2012.48,695,695.57,107.54,531,570.0,0.93,45.49,40.1,12.21,11.6,3.73,3.46,0.58,33.34,36.86,4532,6723,5249.37
2024,0,223,223.48,695,695.52,74.04,342,360.0,0.95,29.27,25.49,12.17,11.54,2.41,2.21,1.71,97.85,93.15,4582,6711,5312.43
2025,0,871,871.88,709,709.32,129.11,674,715.0,0.94,56.22,50.03,11.05,12.0,5.09,4.17,1.66,95.1,90.98,4442,6312,5121.16
2026,0,249,249.2,700,700.01,90.28,445,474.0,0.94,36.5,32.21,12.17,12.03,3.0,2.68,1.41,80.54,83.0,4482,6625,5187.5
2027,0,964,964.75,698,698.32,82.87,384,410.0,0.94,33.54,29.28,12.17,11.31,2.76,2.59,1.39,79.7,83.25,4376,6352,5107.99
2028,0,341,341.92,696,696.12,74.91,324,342.0,0.95,29.15,25.62,11.66,11.02,2.5,2.32,1.03,59.04,48.11,4619,6685,5401.53
2029,0,1693,1693.19,699,699.7,82.63,369,394.0,0.94,33.54,29.66,11.18,10.9,3.0,2.72,1.75,100.3,96.47,4538,6589,5346.66
2030,0,454,454.45,699,699.48,124.37,623,704.0,0.88,52.48,46.51,8.06,12.71,6.51,3.66,2.6,149.04,148.01,4546,6635,5280.19
2031,0,553,553.44,697,697.77,71.7,318,336.0,0.95,28.16,23.88,11.18,11.47,2.52,2.08,1.46,83.88,89.46,4506,6333,5244.27
2032,0,1325,1325.2,695,695.92,89.5,435,460.0,0.95,35.85,31.66,12.53,11.87,2.86,2.67,2.62,149.86,152.74,4485,6523,5119.15
2033,0,31,31.82,706,706.86,114.47,579,623.0,0.93,47.51,42.06,10.3,12.28,4.61,3.42,2.1,120.34,119.79,4337,6414,5076.68
2034,0,1511,1511.92,697,697.25,80.91,368,391.0,0.94,32.2,28.03,12.21,11.39,2.64,2.46,0.63,36.16,33.87,4558,6554,5274.04
2035,0,1811,1811.3,697,697.47,88.91,434,459.0,0.95,36.06,31.42,11.66,11.98,3.09,2.62,0.59,33.69,33.06,4553,6582,5218.93
2036,0,1977,1977.63,699,699.27,78.08,370,389.0,0.95,31.4,26.85,11.4,11.82,2.75,2.27,0.92,52.77,50.81,4479,6440,5173.72
2038,0,59,59.63,700,700.3,125.64,599,661.0,0.91,53.23,47.24,9.85,11.38,5.4,4.15,2.69,154.4,156.01,4272,6406,5077.13
2039,0,424,424.91,703,703.73,91.01,432,465.0,0.93,36.77,32.02,12.65,11.63,2.91,2.75,1.96,112.38,112.04,4557,6651,5300.01
2040,0,758,758.74,700,700.91,71.21,307,325.0,0.94,28.28,24.74,11.18,10.81,2.53,2.29,1.71,98.13,88.47,4446,6600,5280.28
2041,0,813,813.27,702,702.94,85.46,396,419.0,0.95,33.53,30.0,10.77,11.67,3.11,2.57,1.27,72.65,84.19,4588,6666,5313.97
2042,0,611,611.7,694,694.37,84.04,394,413.0,0.95,34.71,30.51,11.18,11.17,3.1,2.73,0.2,11.63,5.96,4550,6640,5301.9
2043,0,500,500.13,699,699.73,81.25,374,393.0,0.95,32.76,28.75,10.3,11.27,3.18,2.55,2.6,148.74,149.52,4466,6625,5230.83
2044,0,840,840.4,699,699.01,97.01,492,518.0,0.95,38.9,34.72,12.65,12.4,3.08,2.8,0.31,17.97,18.16,4397,6540,5122.27
2045,0,1472,1472.13,705,705.55,104.71,506,545.0,0.93,44.55,38.72,9.9,11.51,4.5,3.36,0.77,44.09,45.51,4604,6943,5304.1
2046,0,1368,1368.43,705,705.37,107.3,546,583.0,0.94,45.22,39.62,12.21,12.2,3.7,3.25,0.61,35.1,36.11,4425,6533,5148.29
2047,0,172,172.97,700,700.27,85.6,420,441.0,0.95,34.48,29.31,13.6,12.29,2.54,2.39,0.29,16.86,16.78,4392,6458,5020.85
2048,0,1891,1891.87,706,706.34,89.4,436,457.0,0.95,37.2,32.6,11.4,11.56,3.26,2.82,2.2,126.25,128.85,4466,6848,5326.0
2049,0,1169,1169.18,706,706.75,95.64,479,510.0,0.94,39.82,34.91,11.4,12.02,3.49,2.9,0.68,38.88,40.3,4533,6834,5305.09
2050,0,1736,1736.89,710,710.31,103.64,537,572.0,0.94,43.83,38.21,12.21,12.45,3.59,3.07,0.96,55.22,54.09,4511,6671,5274.21
2051,0,1620,1620.32,703,703.95,88.67,417,445.0,0.94,35.47,31.26,10.77,11.58,3.29,2.7,2.77,158.5,154.73,4590,6587,5318.3
2052,0,1937,1937.22,710,710.51,96.33,456,492.0,0.93,39.45,34.72,11.66,11.47,3.38,3.03,2.1,120.47,118.47,4597,6978,5365.49
2053,0,672,672.72,702,702.47,96.53,463,495.0,0.94,39.56,34.99,11.7,11.57,3.38,3.03,0.36,20.73,14.12,4567,6959,5401.68
2054,0,724,724.91,704,704.37,134.91,651,723.0,0.9,58.24,52.14,9.22,11.44,6.32,4.56,2.86,164.05,164.94,4621,7017,5447.37
2055,0,306,306.64,702,702.3,96.53,483,515.0,0.94,40.45,35.42,12.17,11.96,3.32,2.96,0.15,8.53,7.09,4533,6688,5181.02
2056,0,625,625.31,705,705.58,83.84,401,428.0,0.94,33.54,28.93,12.08,12.12,2.78,2.39,0.46,26.57,26.87,4557,6682,5303.38
2057,0,1289,1289.43,713,713.31,116.02,597,635.0,0.94,48.92,43.46,11.4,12.22,4.29,3.56,2.28,130.86,133.49,4327,6723,5213.27
2058,0,200,200.02,704,704.16,77.94,340,365.0,0.93,30.81,27.13,11.18,10.9,2.76,2.49,0.23,13.13,17.68,4620,6764,5364.65
2059,0,265,265.6,710,710.15,84.91,392,411.0,0.95,35.47,30.53,11.4,11.01,3.11,2.77,0.87,49.57,50.59,4474,6784,5249.79
2060,0,529,529.88,718,718.0,109.36,534,576.0,0.93,46.1,41.15,10.2,11.54,4.52,3.56,1.79,102.53,100.75,4615,6584,5317.41
2061,0,933,932.89,720,720.75,129.88,677,741.0,0.91,55.04,48.72,11.18,12.59,4.92,3.87,1.14,65.3,64.77,4413,6260,5063.38
2062,0,1101,1101.73,712,712.41,110.95,578,609.0,0.95,47.2,41.59,11.4,12.17,4.14,3.42,2.51,143.62,140.81,4458,6481,5079.93
2063,0,1853,1853.69,714,714.81,91.7,433,462.0,0.94,37.64,33.12,11.7,11.44,3.22,2.9,1.27,73.01,77.95,4424,6162,5045.39
2064,0,1914,1914.89,711,711.61,80.77,374,399.0,0.94,31.78,27.83,13.0,11.59,2.44,2.4,1.15,65.85,67.15,4581,6743,5382.15
2065,0,442,442.04,715,715.77,92.77,443,476.0,0.93,37.36,32.64,12.65,11.75,2.95,2.78,1.84,105.52,103.91,4602,6586,5307.03
2066,0,1524,1524.44,705,705.66,72.53,311,330.0,0.94,28.46,24.76,11.7,10.86,2.43,2.28,0.32,18.43,19.13,4470,6370,5189.65
2067,0,1818,1818.7,721,721.7,119.74,622,676.0,0.92,50.33,44.59,10.77,12.51,4.67,3.56,1.21,69.04,70.04,4451,6405,5080.36
2069,0,1484,1484.72,712,712.8,78.67,362,382.0,0.95,31.4,27.09,12.81,11.51,2.45,2.35,0.92,52.77,55.73,4481,6917,5369.7
2070,0,2024,2024.15,715,715.65,85.01,406,429.0,0.95,34.21,29.58,12.65,11.82,2.7,2.5,1.84,105.26,109.6,4432,6403,5048.33
2071,0,1028,1029.01,708,708.49,78.43,354,375.0,0.94,31.32,26.86,11.7,11.43,2.68,2.35,2.85,163.3,157.99,4499,6432,5130.44
2072,0,583,583.36,708,708.18,116.28,572,631.0,0.91,49.5,44.33,10.2,11.56,4.85,3.84,0.14,8.13,4.15,4479,6634,5272.3
2073,0,1225,1225.5,709,709.48,90.53,418,444.0,0.94,37.64,33.15,11.7,11.03,3.22,3.01,2.85,163.01,166.8,4436,6607,5174.09
2074,0,344,344.49,711,711.7,100.43,490,524.0,0.94,41.44,36.62,10.44,11.75,3.97,3.12,0.34,19.75,19.09,4617,6647,5279.32
2075,0,412,412.25,729,729.18,126.28,629,664.0,0.95,55.15,49.41,9.0,11.37,6.13,4.35,1.64,94.16,91.32,4549,6626,5270.87
2076,0,1410,1410.98,710,710.5,77.11,360,383.0,0.94,30.27,26.1,12.17,11.92,2.49,2.19,0.13,7.59,9.53,4371,6182,5028.67
2077,0,1605,1605.6,712,712.08,84.18,376,406.0,0.93,32.98,28.52,11.18,11.41,2.95,2.5,2.9,165.96,162.37,4441,6782,5246.35
2078,0,391,391.5,712,712.82,73.7,341,355.0,0.96,29.15,25.22,11.7,11.66,2.49,2.16,0.39,22.17,17.68,4589,6550,5256.74
2079,0,708,708.21,719,719.91,114.37,576,619.0,0.93,47.71,42.38,11.66,11.97,4.09,3.54,2.57,146.98,146.64,4629,6910,5417.45
2080,0,1005,1005.43,718,718.31,75.6,351,366.0,0.96,30.41,25.95,13.42,11.59,2.27,2.24,2.05,117.41,117.91,4427,6810,5270.27
2081,0,1656,1656.23,711,711.79,80.87,386,408.0,0.95,32.25,28.14,13.15,11.82,2.45,2.38,3.02,172.87,174.03,4524,6665,5296.61
2082,0,171,171.6,714,714.12,79.36,345,376.0,0.92,30.59,26.9,11.18,11.25,2.74,2.39,0.2,11.31,15.96,4455,6099,5037.85
2083,0,628,628.71,720,720.71,92.23,445,469.0,0.95,38.42,34.01,11.4,11.44,3.37,2.97,0.67,38.66,41.44,4635,6475,5316.76
2084,0,1184,1184.07,719,719.17,73.6,327,349.0,0.94,28.16,24.26,11.4,11.67,2.47,2.08,1.28,73.5,67.5,4404,6852,5254.98
2085,0,1886,1886.25,720,720.24,91.4,433,462.0,0.94,38.29,33.31,11.4,11.54,3.36,2.89,2.43,139.24,140.17,4569,6635,5305.51
2086,0,311,311.72,714,714.82,70.87,311,327.0,0.95,27.89,24.11,12.37,11.17,2.25,2.16,0.25,14.53,11.84,4491,6336,5247.73
2087,0,542,542.99,721,720.97,74.04,315,335.0,0.94,29.41,25.43,11.7,10.74,2.51,2.37,1.88,107.82,103.47,4697,6679,5451.83
2088,0,1498,1498.88,718,718.8,72.43,322,342.0,0.94,28.6,24.66,12.21,11.24,2.34,2.19,0.64,36.47,36.52,4557,6676,5370.89
2089,0,222,222.08,718,718.73,88.18,423,449.0,0.94,35.47,30.95,12.08,11.9,2.94,2.6,0.38,21.5,20.51,4553,6817,5287.06
2090,0,1313,1313.66,720,720.47,71.84,335,348.0,0.96,28.43,24.22,12.81,11.85,2.22,2.04,2.46,140.71,133.33,4349,6520,5132.36
2091,0,88,88.52,719,719.16,108.18,541,577.0,0.94,45.35,40.46,11.18,11.74,4.06,3.45,0.24,14.04,12.81,4466,6346,5092.1
2092,0,734,734.4,724,724.56,82.57,393,408.0,0.96,33.42,28.91,12.81,11.66,2.61,2.48,2.25,128.93,129.65,4489,6833,5347.22
2093,0,824,824.96,724,724.91,81.11,377,402.0,0.94,32.28,28.07,12.37,11.64,2.61,2.41,1.29,73.81,75.09,4592,6622,5319.44
2094,0,1382,1382.26,717,717.32,74.28,339,353.0,0.96,29.41,25.32,12.65,11.51,2.33,2.2,0.31,17.82,13.8,4538,6471,5237.87
2095,0,1686,1686.15,720,720.21,81.6,388,411.0,0.94,31.78,27.74,12.08,12.12,2.63,2.29,2.72,155.85,155.68,4593,6775,5252.21
2096,0,1979,1979.24,724,724.6,77.84,360,378.0,0.95,31.38,26.66,13.04,11.55,2.41,2.31,1.04,59.35,58.51,4453,6373,5113.58
2097,0,189,189.95,720,720.62,86.18,390,419.0,0.93,34.54,30.13,11.7,11.21,2.95,2.69,0.39,22.11,21.4,4637,6707,5307.88
2098,0,284,284.26,716,716.85,70.04,316,327.0,0.97,28.07,24.11,12.04,11.18,2.33,2.16,3.07,175.91,178.38,4480,6184,5118.38
2099,0,364,364.24,718,718.41,71.46,311,329.0,0.95,28.16,24.13,11.4,11.13,2.47,2.17,0.29,16.5,9.2,4641,6393,5308.33
2100,0,677,677.22,718,718.68,75.36,343,360.0,0.95,30.08,25.54,11.4,11.58,2.64,2.21,2.87,164.58,162.34,4654,6789,5383.72
2101,0,795,795.98,738,738.39,133.6,651,717.0,0.91,57.07,51.64,9.22,11.44,6.19,4.51,1.38,78.89,82.94,4519,6730,5323.5
2102,0,855,855.3,724,724.83,77.25,364,382.0,0.95,30.53,26.55,11.66,11.82,2.62,2.25,2.12,121.61,122.97,4440,6815,5194.7
2103,0,517,517.85,726,726.32,79.94,379,397.0,0.95,31.95,27.52,13.0,11.89,2.46,2.31,1.92,110.14,108.33,4464,6592,5226.06
2104,0,556,556.21,725,725.04,69.46,298,314.0,0.95,27.66,23.69,12.17,10.79,2.27,2.2,1.79,102.53,97.15,4582,6731,5403.39
2105,0,1023,1023.57,728,728.4,87.01,420,449.0,0.94,34.79,30.06,12.65,12.14,2.75,2.48,1.89,108.43,108.63,4375,6761,5246.06
2106,0,1053,1053.55,721,721.59,71.01,322,338.0,0.95,27.31,23.58,12.08,11.72,2.26,2.01,2.73,156.25,149.98,4462,6160,5016.53
2107,0,1931,1931.76,727,727.74,83.74,413,432.0,0.96,33.6,29.41,12.81,12.08,2.62,2.43,2.21,126.53,126.79,4607,6749,5349.11
2109,0,754,754.51,727,727.81,74.28,334,356.0,0.94,28.46,24.99,12.65,11.57,2.25,2.16,1.25,71.57,77.85,4542,6567,5226.34
2110,0,903,903.94,728,728.45,82.08,385,405.0,0.95,33.02,28.45,12.21,11.65,2.7,2.44,2.18,125.13,122.91,4301,6225,5004.07
2111,0,1284,1284.56,725,725.93,74.91,348,355.0,0.98,30.61,26.89,11.4,11.15,2.68,2.41,2.24,128.37,134.39,4540,6556,5211.59
2112,0,1522,1521.99,739,739.83,128.33,652,718.0,0.91,53.45,48.03,10.77,12.21,4.96,3.93,1.87,107.42,106.66,4433,6567,5202.57
2113,0,1560,1560.53,721,721.04,81.21,394,403.0,0.98,33.02,29.06,12.0,11.8,2.75,2.46,3.11,178.26,179.62,4435,6133,4981.21
2114,0,1610,1609.99,726,726.85,120.33,601,664.0,0.91,50.6,44.8,10.44,12.11,4.85,3.7,2.82,161.57,162.76,4541,6572,5240.98
2115,0,467,467.63,725,725.49,82.43,395,417.0,0.95,32.7,28.38,12.08,12.08,2.71,2.35,0.41,23.43,24.67,4512,6428,5176.43
2116,0,608,608.17,736,736.25,109.4,560,597.0,0.94,46.14,40.38,12.53,12.29,3.68,3.29,2.09,119.9,119.09,4554,6808,5275.43
2117,0,1156,1156.82,730,730.12,103.64,490,523.0,0.94,43.57,37.98,10.3,11.27,4.23,3.37,0.56,31.87,30.82,4448,6794,5191.07
2118,0,1217,1217.08,723,723.34,76.04,354,371.0,0.95,30.27,26.61,11.18,11.43,2.71,2.33,0.13,7.59,4.04,4510,6559,5232.19
2119,0,978,978.77,728,728.18,103.84,510,550.0,0.93,42.38,37.46,11.7,12.03,3.62,3.11,0.34,19.29,19.32,4460,6547,5066.93
2120,0,1649,1649.93,725,724.94,95.7,472,509.0,0.93,39.2,34.51,12.17,12.08,3.22,2.86,3.04,174.14,179.39,4403,6660,5254.63
2121,0,424,424.55,737,737.33,89.46,414,446.0,0.93,37.34,32.87,12.17,10.92,3.07,3.01,1.71,97.7,91.85,4560,6432,5295.35
2122,0,843,843.34,736,736.11,93.25,442,471.0,0.94,38.01,32.85,12.53,11.58,3.03,2.84,2.03,116.57,113.53,4466,6782,5249.42
2123,0,1394,1394.64,727,727.41,89.94,433,463.0,0.94,36.4,32.13,11.4,11.75,3.19,2.73,0.28,15.95,14.31,4515,6506,5232.26
2124,0,1415,1415.24,734,734.41,80.18,363,385.0,0.94,31.62,27.9,11.7,11.26,2.7,2.48,1.25,71.57,68.74,4575,6762,5282.81
2125,0,809,809.79,735,735.65,81.46,380,403.0,0.94,32.39,28.67,13.15,11.5,2.46,2.49,1.42,81.12,86.84,4544,6633,5271.37
2126,0,1750,1750.09,739,739.53,99.7,478,513.0,0.93,41.77,37.0,12.17,11.38,3.43,3.25,1.76,101.04,95.38,4489,6471,5306.15
2127,0,123,123.33,727,727.31,105.46,515,549.0,0.94,45.28,40.44,11.18,11.35,4.05,3.56,0.11,6.34,3.47,4422,6644,5112.97
2128,0,1788,1788.66,738,738.68,91.36,437,466.0,0.94,37.36,32.86,11.4,11.62,3.28,2.83,1.84,105.52,103.76,4443,6539,5210.32
2129,0,1857,1857.97,740,740.63,105.15,519,560.0,0.93,43.46,38.39,11.18,11.89,3.89,3.23,1.17,66.97,64.64,4485,6676,5196.41
2130,0,241,241.82,734,734.19,83.15,392,411.0,0.95,34.13,29.94,11.66,11.41,2.93,2.62,0.56,31.83,37.75,4525,6784,5259.98
2131,0,589,589.56,738,738.58,93.74,458,488.0,0.94,38.28,33.49,10.82,12.0,3.54,2.79,2.15,123.27,120.54,4460,6788,5280.42
2132,0,701,701.68,731,731.33,73.6,327,345.0,0.95,29.15,25.16,12.65,11.26,2.3,2.23,2.75,157.83,155.38,4589,6916,5476.7
2133,0,219,219.59,734,734.18,83.01,368,394.0,0.93,33.54,29.25,11.18,11.07,3.0,2.64,0.46,26.57,25.15,4713,7098,5411.64
2134,0,278,278.96,740,740.03,84.28,410,432.0,0.95,34.21,29.76,12.37,11.87,2.77,2.51,1.3,74.74,80.32,4548,6640,5186.32
2135,0,575,575.14,740,740.52,89.25,443,470.0,0.94,36.25,31.27,13.0,12.42,2.79,2.52,2.0,114.44,116.12,4525,6827,5264.28
2136,0,651,651.24,731,731.84,104.53,539,573.0,0.94,43.74,38.69,12.17,12.19,3.6,3.17,0.18,10.54,8.5,4457,6627,5241.68
2137,0,1459,1459.78,732,732.84,78.18,358,378.0,0.95,31.02,26.87,12.08,11.49,2.57,2.34,0.36,20.77,19.76,4470,6772,5221.58
2138,0,193,193.33,744,744.64,102.67,491,536.0,0.92,41.48,36.91,10.2,11.78,4.07,3.13,1.3,74.62,71.51,4485,7020,5306.25
2139,0,1495,1495.19,739,739.15,92.23,445,469.0,0.95,38.95,33.54,12.81,11.43,3.04,2.94,0.73,41.88,41.57,4512,6882,5377.18
2140,0,1738,1738.25,741,741.12,81.46,368,390.0,0.94,33.38,29.42,11.18,10.81,2.99,2.72,1.72,98.62,95.78,4633,6508,5301.03
2141,0,1949,1949.8,741,741.75,85.36,393,421.0,0.93,34.21,29.84,12.37,11.34,2.77,2.63,1.3,74.74,74.83,4567,6548,5250.74
2142,0,383,383.72,738,738.39,120.81,587,650.0,0.9,50.57,44.75,9.85,11.94,5.13,3.75,2.71,155.46,155.14,4567,6631,5227.19
2143,0,59,59.09,745,745.29,106.12,523,565.0,0.93,45.0,39.87,11.4,11.64,3.95,3.43,2.21,126.87,128.54,4455,6307,5140.07
