SPOT_ID;TRACK_ID;PREV_TRACK_ID;POSITION_X;POSITION_Y;FRAME;ELLIPSE_MAJOR;ELLIPSE_MINOR;ELLIPSE_THETA;ELLIPSE_ASPECTRATIO;AREA;ANGLE;ANGULAR_VELOCITY;TOTAL_DISPLACEMENT_VECTOR;TOTAL_DISPLACEMENT;FRAME_GAP;STEP_SPEED;MSD_LAG_TIME;MSD;file;condition;CLASS;SPOT_LABEL;NEIGHBOUR;NEIGHBOUR_UNCERTAIN;CONTACT;UPDATE_NEIGHBOUR;CONTACT_ANGLE (deg);DISP_RELATIVE_ANGLE (deg);REVERSAL;CONTACT_REVERSAL;UPDATE_NEIGHBOUR_CORRECTED;REVERSAL_CORRECTED;CONTACT_CORRECTED;CONTACT_REVERSAL_CORRECTED
27847;13;;103.1955260654498;6.115775304414001;46;2.3970083731712197;0.502676922053042;0.3021602672773716;4.768487010267579;3.701100000000004;0.4371208764751546;-1.415825181506354;[0.47771802791433515, 0.14704621424661735];0.4998370767746462;1;0.4998370767746462;45;21.64763055674276;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;34;[];[];0.0;[];;0.2291278986202852;0;0.0;[];0;0.0;0.0
26960;13;;104.36592954499828;6.481167067548587;48;2.334590448807384;0.510459765480199;0.4964284783520734;4.573505311650158;3.513087500000002;0.14892698983105;0.1302626297327235;[0.17030379289079178, 0.07787184091394384];0.1872629314101332;1;0.1872629314101332;47;20.985092633991844;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;35;[];[];0.0;[];;5.787432093557414;0;0.0;[];0;0.0;0.0
32186;13;;104.98438802083268;6.745286458333327;53;2.3480527566130176;0.5030301070300714;0.4544412369450961;4.667817539741512;3.5152000000000063;3.089246124312403;3.055741580696075;[0.2009666277967881, -0.00521254664178894];0.201034216317784;1;0.201034216317784;52;17.866089430050014;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;38;[];[];0.0;[];;8.401404443855613;0;0.0;[];0;0.0;0.0
33918;13;;105.34384477825311;6.965793480482153;56;2.364753105618316;0.4734626747916359;0.4667559877107823;4.994592460026569;3.4454874999999934;3.025675554975698;2.814024047680671;[-0.04187413628463332, -0.028748844345580338];0.0507931032797805;1;0.0507931032797805;55;15.26932179563942;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;40;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
34319;13;;104.63377341980804;6.615165225447929;57;2.381660922572576;0.4838628383222444;0.4943009107370211;4.922181936581024;3.420137500000002;0.1429748223517848;-2.8827007326239134;[-0.7100713584450631, -0.35062825503422435];0.7919226649821068;1;0.7919226649821068;56;12.886087288305369;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;39;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
8482;15;;19.48882127529358;115.96335428164085;0;2.513774719844516;0.4459243172395871;1.3455780925110687;5.637222781223456;3.4454875000000023;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;515;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
17789;15;;19.72821124620073;114.92648682877486;16;2.554658973847939;0.4560460223946231;1.573343027262296;5.6017569464455415;3.4750624999999964;0.3086708205948135;-0.5296084182224082;[0.062382893938426776, 0.056833013267990395];0.0843896726694242;1;0.0843896726694242;16;5.516695164241048;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;527;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
17259;15;;19.690238601824785;114.51877152989417;17;2.5444575629533226;0.4600246676349334;-1.5430189744756593;5.531132876058191;3.4750624999999964;2.402542186589693;2.0938713659948798;[-0.0379726443759445, -0.4077152988807029];0.409479775645004;1;0.409479775645004;17;6.075451435109726;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;519;[];[];0.0;[];;14.721421045327492;0;0.0;[];0;0.0;0.0
17329;15;;19.846566047471253;113.5745268317826;22;2.619758918025307;0.4292242591059314;-1.3945123118895424;6.103473562939408;3.4116874999999998;0.5862180860494007;-0.5641184799895717;[0.1156603390094908, -0.15262046689841213];0.1914949632133431;1;0.1914949632133431;22;8.522908377291644;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;519;[];[];0.0;[];;10.39978934180876;0;0.0;[];0;0.0;0.0
17406;15;;20.02289329268207;113.08476727641676;23;2.552828221828897;0.4504585083251207;-1.342158433540746;5.6671772752627865;3.464500000000005;0.3029128470882705;-0.2833052389611302;[0.17632724521081755, -0.48975955536583626];0.5205340713880096;1;0.5205340713880096;23;9.13077618734303;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;518;[];[];0.0;[];;27.976685191532518;0;0.0;[];0;0.0;0.0
15353;15;;19.96898090169159;112.70954550198928;24;2.505687579353157;0.4390928933625722;1.8799560167850309;5.706509071838099;3.3736625000000013;0.4882852703861923;0.1853724232979217;[-0.05391239099047951, -0.37522177442747306];0.3790750927017123;1;0.3790750927017123;24;9.715778918945324;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;519;[];[];0.0;[];;30.81889057604425;0;0.0;[];0;0.0;0.0
17238;15;;20.21214490968884;112.1266009852258;25;2.525794835445433;0.4620933281454932;-1.149087425322189;5.465984210553608;3.4306999999999963;0.5378911123638292;0.0496058419776369;[0.24316400799725102, -0.5829445167634759];0.6316272986579108;1;0.6316272986579108;25;10.306847606941036;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;517;[];[];0.0;[];;4.170310440194871;0;0.0;[];0;0.0;0.0
16053;15;;20.496165245634;111.56464880226632;26;2.5644033236546657;0.4553021642846009;2.041321160738677;5.632310858183632;3.468724999999999;0.072785648011693;-0.4651054643521362;[0.28402033594515785, -0.5619521829594731];0.6296489555008549;1;0.6296489555008549;26;10.814614646326431;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;519;[];[];0.0;[];;48.447221563026304;0;0.0;[];0;0.0;0.0
23701;15;;20.315674012000784;111.10957841920062;29;2.5942415977073097;0.4434970608255799;2.308133274495248;5.849512492547459;3.403237499999999;1.9163911312378232;1.042728530251618;[-0.12232180639858115, 0.1836226246947632];0.2206352025865451;1;0.2206352025865451;29;11.771475400894449;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;511;[];[];0.0;[];;173.78156477385787;0;0.0;[];0;0.0;0.0
23834;15;;20.325538227264;111.14535129175276;32;2.4885335768018573;0.4533023566261726;2.548720253469244;5.48978742427781;3.3525375;0.0503629274166183;-3.05740620382902;[0.16106945812886053, -0.22295397462021072];0.2750488050162631;1;0.2750488050162631;32;12.977683842863316;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;513;[];[];0.0;[];;99.21825080825141;0;0.0;[];0;0.0;0.0
25488;15;;19.637927638293203;111.22002194325091;39;2.5498206915920094;0.4412319159748121;2.986823247903493;5.778867301470474;3.449712499999995;0.1662784736355604;-0.4142877112581304;[-0.191673365600451, 0.2402457703277463];0.3073381024880846;1;0.3073381024880846;39;14.987469160955182;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;524;[];[];0.0;[];;85.3736737277875;0;0.0;[];0;0.0;0.0
30002;15;;19.648453389831097;111.60371468926952;42;2.5899722581996323;0.4528165195299456;-0.0414506039474552;5.719694725113386;3.489850000000001;2.483714737539892;1.9132081783740584;[0.25450436680821653, 0.032509910776425954];0.2565723426699425;1;0.2565723426699425;42;16.531797704529506;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;524;[];[];0.0;[];;96.74513425886586;0;0.0;[];0;0.0;0.0
31942;15;;20.704144226847017;111.4493951448434;46;2.608874319878071;0.4506845751038596;-0.0269711311487689;5.788692278356453;3.451825000000011;0.3758066650347466;-0.4487758312910475;[0.023906207676933633, 0.016475549525864608];0.0290336097940283;1;0.0290336097940283;46;18.1546219728793;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;525;[];[];0.0;[];;13.623564193589987;0;0.0;[];0;0.0;0.0
31380;15;;21.15602421137163;111.49137080570294;47;2.5444439637146;0.4587150158829652;-0.0452450986675316;5.546894859800664;3.5046375;0.5107981744259935;0.1349915093912469;[0.45187998452461287, 0.04197566085954918];0.453825381086779;1;0.453825381086779;47;18.683776713139807;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;527;[];[];0.0;[];;20.714565796840358;0;0.0;[];0;0.0;0.0
30746;15;;21.569845830770607;111.3773268797301;50;2.566113209085852;0.4423958273978317;0.0026689832289383;5.800491438130659;3.437037500000014;1.9063231417657271;-0.0965097447399707;[-0.24005865679714944, -0.16801423609268795];0.2930135529852861;1;0.2930135529852861;50;19.864591680767653;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;533;[];[];0.0;[];;155.0626279776705;0;0.0;[];0;0.0;0.0
32075;15;;21.3023141377208;111.60457089173094;52;2.619862857986834;0.4483711219615742;-0.0010368839702467;5.843067783949205;3.4666125000000068;2.2843528296140208;1.3676577842840905;[0.1533342796532864, 0.09426250099778599];0.1799911675920511;1;0.1799911675920511;52;20.454282546527672;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;531;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
33820;15;;21.576675983435194;111.49279089025978;55;2.5612246821337425;0.4377824656533521;3.000787833985567;5.850450584655871;3.4011250000000093;2.744760704549603;2.5019818803006397;[-0.20439281263282894, -0.19452381080100167];0.2821629579241446;1;0.2821629579241446;55;21.659149734965712;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;536;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
2949;16;;5.613328547990157;3.893236942849332;8;1.892562831744664;0.479396308948433;1.1025571637110902;3.9478043456280334;2.5751375000000003;0.8613067263756203;0.3633198729382156;[-0.07180844746560489, -0.14952501919290118];0.1658740018570059;1;0.1658740018570059;8;1.3930510905928282;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;22;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
10966;16;;4.529584993359893;3.7655717131474096;19;1.9153708650073664;0.4825558152724679;1.0637349458489584;3.9692213924017903;2.6511875;3.0633306018188167;2.799720613894827;[-0.0887302676842836, 0.14284413617284386];0.1681591735299938;1;0.1681591735299938;19;1.4053978169180452;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;21;[41];[41];1.0;[41];[2.329015994072634];;0;0.0;[];0;0;0.0
10148;16;;4.337727091633468;4.096027224435596;20;1.9431621046360403;0.4476857739845057;0.9926946722359714;4.340459799161035;2.6511875000000007;0.0298169771981358;-3.0335136246206806;[-0.1918579017264248, 0.3304555112881862];0.3821129406282951;1;0.3821129406282951;20;1.537622609866198;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;24;[43];[43];1.0;[43];[3.3664606634298053];75.19145962198411;0;0.0;[];0;0;0.0
10535;16;;4.758155385441849;4.515684260005373;22;1.9345153884689;0.4397587614651252;1.0947257098204124;4.3990377406552605;2.621612500000001;0.3882585955782941;-0.803765095260866;[0.16376162402185646, 0.0930119812269874];0.1883324139760475;1;0.1883324139760475;22;1.925516256346862;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;26;[42];[42];1.0;[42];[5.47381977823045];49.9979273503248;0;0.0;[];0;0;0.0
12007;16;;5.34549645390071;4.463776595744676;25;1.9783687917257409;0.4293866669538089;1.2862939079930331;4.60742948951082;2.581475;1.3412640703324774;-1.4190709015246856;[0.039173160728016576, -0.10199917400097558];0.1092628391462729;1;0.1092628391462729;25;2.868632285777417;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;25;[];[];0.0;[];;117.21845384238372;1;0.0;[];1;0.0;0.0
18000;16;;4.7398739837398365;3.5046273712737124;28;2.004544007516694;0.4287712637331658;1.2678206354395585;4.675089440611784;2.5983749999999994;0.1560887427762017;-1.0909424234313478;[-0.13277094379639376, -0.03719227445897255];0.1378817928372585;1;0.1378817928372585;28;3.8579995098922177;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;18;[];[];0.0;[];;21.444863939977697;0;0.0;[];0;0.0;0.0
19403;16;;4.673482240437155;3.157383879781419;29;1.9156112176975455;0.4517250013252515;1.3140388248944557;4.240657949145182;2.57725;1.1087565026400936;0.952667759863892;[-0.06639174330268105, -0.3472434914922933];0.3535334580524557;1;0.3535334580524557;29;4.372867272680048;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;15;[12];[12];1.0;[12];[66.15766377217643];0.7143473121480828;0;0.0;[12];0;1.0;0.0
18133;16;;4.534669482434969;2.4774342987396083;30;1.9669307781803729;0.459538932699936;1.332654837429;4.280226631994017;2.6258375000000007;0.0124677125997557;-1.096288790040338;[-0.13881275800218607, -0.6799495810418108];0.6939743615891782;1;0.6939743615891782;30;5.658468037662028;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;13;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
17910;16;;4.136924192212093;1.8404011322838976;31;1.9102591139023837;0.4475328772654952;1.660362881551415;4.268421854444311;2.5497875000000003;0.35676293578682;0.3442952231870643;[-0.3977452902228764, -0.6370331664557105];0.7510077037281769;1;0.7510077037281769;31;7.5786298649236095;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;7;[];[];0.0;[];;;0;0.0;[];0;0.0;0.0
7911;17;;74.41544626231632;104.2521927374478;0;1.9061581349083772;0.4572684900342547;0.9720455845917316;4.168575304118559;2.6469624999999923;;;[0.0, 0.0];0.0;0;0.0;0;0.0;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;459;[456];[456];1.0;[456];[47.572003620533366];;0;0.0;[456];0;1.0;0.0
8256;17;;73.90990566038906;103.5866129455087;2;1.8997385540869705;0.4572717568049548;0.9558765009359907;4.154506649089387;2.687100000000007;0.062586307719572;;[-0.19832767293524967, -0.2408779041525264];0.312019279149262;1;0.312019279149262;2;0.8092948541896815;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;461;[459];[];1.0;[459];[119.20726911719439];;0;0.0;[459];0;1.0;0.0
8094;17;;73.37389262185113;102.94255533594078;5;1.884956142979863;0.4725093591992461;0.6893275945364591;3.989246152021766;2.6723124999999905;0.1512974897249371;-0.0177699814789757;[-0.08716640591936198, -0.1606217473822653];0.1827493585570992;1;0.1827493585570992;5;4.62485563042879;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;456;[453];[453];1.0;[453];[135.10140835342514];18.5034929455325;0;0.0;[453];0;1.0;0.0
7627;17;;72.9836882229254;102.7012986330201;6;1.891395214465581;0.4666208013916541;0.4535710948110963;4.053388123342694;2.67865;0.5198350554290679;0.3685375657041309;[-0.3902043989257322, -0.2412567029206798];0.4587638495404244;1;0.4587638495404244;6;6.625844001238609;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;460;[457];[457];1.0;[457];[148.1767484576958];22.290762753609513;0;0.0;[457];0;1.0;0.0
8582;17;;72.49046296296727;102.61931818182488;7;1.9717557490666155;0.4564520427351366;0.2432257111400451;4.3197435096391;2.718787500000009;0.3890472028314035;-0.1307878525976644;[-0.4932252599581233, -0.08198045119522135];0.49999195137415;1;0.49999195137415;7;8.998549392961177;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;461;[];[];0.0;[];;13.494180666559133;0;0.0;[];0;0.0;0.0
7930;17;;71.66660137058697;102.27077644170669;10;1.8969047062679745;0.5071541473022051;0.2540838827532878;3.74029220969308;2.723012499999999;0.2640088737508681;-0.0304482904390016;[-0.15719302562048654, -0.14693271377340977];0.2151717213774656;1;0.2151717213774656;10;18.33323267458362;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;464;[];[];0.0;[];;19.159693834420764;0;0.0;[];0;0.0;0.0
9506;17;;71.33407250470452;102.24885593219696;11;1.9784901619387327;0.4470209633750482;0.0443878751992021;4.425944919900299;2.617387500000005;0.6858484997271763;0.4218396259763082;[-0.3325288658824519, -0.021920509509740782];0.3332505894702008;1;0.3332505894702008;11;22.203441946804222;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;473;[];[];0.0;[];;19.571817854450114;0;0.0;[];0;0.0;0.0
8145;17;;70.59843758406477;102.45702380951197;12;1.9399682626810812;0.4425557734680388;0.1328423139748292;4.383556557128918;2.617387499999994;0.3415926621608088;-0.3442558375663674;[-0.7356349206397539, 0.20816787731500597];0.7645211583798661;1;0.7645211583798661;12;26.4607786009869;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;471;[];[];0.0;[];;19.012714492878644;0;0.0;[];0;0.0;0.0
9622;17;;69.9497147206786;102.42061358220992;13;1.924977762612352;0.455710300699273;0.2691552353108273;4.224126072328263;2.65963749999999;0.3318344676423763;-0.0097581945184325;[-0.648722863386169, -0.03641022730204213];0.6497438403956874;1;0.6497438403956874;13;31.094936614692347;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;473;[];[];0.0;[];;4.859302510227212;0;0.0;[];0;0.0;0.0
15712;17;;69.10791599353689;102.30123182552386;15;1.9708353689390088;0.4320869522718099;0.161003050293444;4.561200838342439;2.6152749999999774;0.1993711204404346;0.1570104998511065;[-0.17416112088447733, -0.05345461070457702];0.1821798326745181;1;0.1821798326745181;15;41.41229979206618;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;479;[];[];0.0;[];;9.918239885797977;0;0.0;[];0;0.0;0.0
16044;17;;68.38014332037206;102.32469455254318;18;1.9735976109955624;0.4546360025360569;0.3237426885774892;4.34104998281353;2.7145625000000018;0.3041413783916378;0.1434027079495984;[-0.24501553798803855, -0.022845835159216676];0.2460783331374179;1;0.2460783331374179;18;60.05777188705908;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;477;[];[];0.0;[];;3.0096192058007247;0;0.0;[];0;0.0;0.0
16151;17;;67.99095117845175;102.3167929292924;19;1.9611045454237217;0.4593060672493189;0.1559835631355331;4.269711822376607;2.718787499999997;0.0726737342251625;-0.2314676441664752;[-0.3891921419203044, -0.007901623250788248];0.3892723455146945;1;0.3892723455146945;19;67.30507348143735;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;481;[];[];0.0;[];;17.6574228815395;0;0.0;[];0;0.0;0.0
13839;17;;67.6586064210853;102.2035207214216;20;1.9624337791033528;0.4828884042629324;0.2399655988114651;4.063948858119212;2.7525874999999864;0.3081801666997351;0.2355064324745726;[-0.33234475736645663, -0.11327220787077863];0.3511176879977564;1;0.3511176879977564;20;74.98770806832468;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;484;[];[];0.0;[];;1.4090806129056008;0;0.0;[];0;0.0;0.0
16122;17;;67.27878254211201;102.08440786115212;21;1.936709272958976;0.4683581160752468;0.4240426563938384;4.135103474213783;2.7589249999999925;0.0245930961211095;-0.2835870705786256;[-0.3798238789732835, -0.11911286026949597];0.3980628750836882;1;0.3980628750836882;21;82.99870017263727;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;478;[];[];0.0;[];;12.581348590051638;0;0.0;[];0;0.0;0.0
16817;17;;66.7933904649203;101.8042480955944;22;1.9193079032354976;0.475925848553742;0.5121702646776569;4.032787689653649;2.680762500000001;0.2195859572375341;0.1949928611164245;[-0.48539207719171884, -0.2801597655577268];0.5604417568649324;1;0.5604417568649324;22;91.36032311933512;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;475;[];[];0.0;[];;11.088214900810366;0;0.0;[];0;0.0;0.0
17225;17;;66.282817521048;101.35914498853552;23;1.9551598040440048;0.4611985944736776;0.5555002689296484;4.239301306360754;2.761037499999995;0.1935258581877848;-0.0260600990497492;[-0.5105729438722904, -0.4451031070588556];0.6773488812479608;1;0.6773488812479608;23;100.03824143831048;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;476;[];[];0.0;[];;12.548928959332851;0;0.0;[];0;0.0;0.0
15083;17;;65.74897766324875;100.6342697594784;24;1.924588174144236;0.4494218371024566;0.6573811380204118;4.28236461884579;2.663862500000004;0.2190201279392652;0.0254942697514803;[-0.5338398577992507, -0.7248752290571332];0.9002383525909988;1;0.9002383525909988;24;109.05112528084534;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;475;[];[];0.0;[];;14.092635797948121;0;0.0;[];0;0.0;0.0
16934;17;;65.32677427820856;100.28577034119624;25;1.9417799197600287;0.4573613233607266;0.6681954666741264;4.245614617107714;2.682874999999998;0.2459628949586025;0.0269427670193373;[-0.4222033850401914, -0.3484994182821737];0.5474555168069909;1;0.5474555168069909;25;118.34732381586748;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;472;[];[];0.0;[];;12.727801624129851;0;0.0;[];0;0.0;0.0
15425;17;;64.5613923235507;99.89898892324364;26;1.9314349472929704;0.4583749560418377;0.6610287416820623;4.21365722938118;2.7335750000000054;0.2221420448817829;-0.0238208500768196;[-0.7653819546578546, -0.3867814179525908];0.8575601447066525;1;0.8575601447066525;26;127.98416391399785;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;475;[];[];0.0;[];;9.246902910466982;0;0.0;[];0;0.0;0.0
13072;17;;64.08777514480047;99.74908899418772;27;1.9298698451457332;0.4603563292090326;0.6113411475048492;4.192121890583247;2.674425000000006;0.161388901399907;-0.0607531434818759;[-0.47361717875023146, -0.14989992905590555];0.4967728059569024;1;0.4967728059569024;27;137.7725973668283;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;473;[];[];0.0;[];;20.319472148924422;0;0.0;[];0;0.0;0.0
23114;17;;63.67803516820427;99.43032110093056;28;1.9310605229587128;0.4733594757445058;0.4590376350616287;4.079480018693016;2.7631499999999978;0.3546416912660463;0.1932527898661392;[-0.40973997659620665, -0.31876789325716004];0.5191337189902696;1;0.5191337189902696;28;147.87314690038738;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;473;[];[];0.0;[];;22.632510914700145;0;0.0;[];0;0.0;0.0
23403;17;;63.206425072813424;99.30174940429576;29;1.9270442107354733;0.4573936741005228;0.3980042569282718;4.213097644004496;2.659637500000002;0.395011833455015;0.0403701421889687;[-0.47161009539084375, -0.12857169663482182];0.4888218113485909;1;0.4888218113485909;29;158.16149111931824;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;464;[];[];0.0;[];;5.157802431304286;0;0.0;[];0;0.0;0.0
22582;17;;62.40097865933173;99.0020888976124;30;1.917845808634724;0.4518153564405301;0.3503915767031649;4.244755697866943;2.689212499999999;0.0900206345935457;-0.3049911988614693;[-0.8054464134816897, -0.2996605066833382];0.8593837002504947;1;0.8593837002504947;30;168.61792121333824;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;471;[];[];0.0;[];;33.16959075159403;0;0.0;[];0;0.0;0.0
21202;17;;62.09136276019775;98.58248971983711;31;1.9582479692763437;0.4634274691594897;0.4573785738668849;4.225575952215314;2.7399124999999884;0.5789185701544098;0.4888979355608641;[-0.3096158991339877, -0.41959917777529654];0.521464739926155;1;0.521464739926155;31;178.8117444150447;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;459;[];[];0.0;[];;14.38277347367086;0;0.0;[];0;0.0;0.0
23328;17;;61.651819727903344;98.22408163267258;32;1.90493483161174;0.4711088550304363;0.4670790684413516;4.043513110125407;2.691324999999998;0.2510267526840633;-0.3278918174703465;[-0.4395430322944023, -0.3584080871645341];0.5671458667604818;1;0.5671458667604818;32;189.22813132694293;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;459;[];[];0.0;[];;10.996169667195016;0;0.0;[];0;0.0;0.0
21670;17;;61.216036054422304;97.99043605442267;33;1.8991168567495256;0.4655735525739424;0.5122272209334415;4.079090932571622;2.5878124999999943;0.1919193658004821;-0.0591073868835811;[-0.4357836734810405, -0.23364557824990584];0.4944670528036858;1;0.4944670528036858;33;199.6276124021751;240917_232+2621_0p55pagarose_2xTrpNC_OD0p5_mix2pc_5s_1h_5_CH1;Strain232_CoverageUnknown;moving;467;[];[];0.0;[];;2.8619911110806737;0;0.0;[];0;0.0;0.0
