LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID321375,321375,0,625.0,36.063633651990884,90.92558123446122,0.0,170.0,34,0.919737202996815,1,,2403.057142857143,2434.0,0.0,2442.0,1513926.0,272.7490969031077,5874.842857142857,5894.0,4755.0,7484.0,3701151.0,603.5352072017395,158.55555555555554,162.0,110.0,208.0,99890.0,20.678228128403443,0.23605736466473642,3.3651908571348326,-0.06656878513804407,-1.3883915172943593,0.10186398591004066,1.417721137572413,0.06543585206128637,0.007895654635368243,2.0165610962644798,0.42677652223966545,0.17043550993934672,4.725098479367703,2.657525132876257,8.352895086745747,0.47864463034046295,0.93047337278106,5.123872759581632
ID326879,326879,0,601.0,35.61425716275634,90.98924062598073,0.0,190.0,38,0.9016470866338754,1,,2401.0976821192053,2417.0,0.0,2443.0,1450263.0,196.2207916249697,6080.144039735099,6054.0,5071.0,7725.0,3672407.0,450.4510812116538,158.40397350993376,161.0,107.0,211.0,95676.0,22.165794336764222,0.11519666148208513,2.528035877120146,-0.023644758654167725,-0.6537673888118719,0.10583324415630212,1.3678712921326506,0.022001196247594713,-0.0028108558525693347,2.042547039461211,0.41914236203890864,0.24238439580487015,4.873158202204346,2.554012627700641,8.406698178364051,0.45413188310372465,0.9172989377845212,5.260341451298712
ID277976,277976,0,612.0,31.14801674921649,90.98279847986716,0.0,135.0,27,0.9061107133532683,1,,2378.468085106383,2410.0,0.0,2417.0,1453244.0,274.18255294680085,5977.777414075286,5877.0,5184.0,8157.0,3652422.0,542.8433214895078,156.51063829787233,159.0,107.0,219.0,95628.0,23.993533310862095,0.10740261427668009,1.68266172582367,-0.04681995767244277,-1.0818107993529407,0.09962584108885357,1.1819707105130823,0.029440621055713687,0.012125636168313872,1.9723152121456418,0.43487193507517613,0.3948961256361596,4.53539318835254,2.5793626289681306,8.197975472244483,0.48229086722366543,0.9428571428571447,5.104467146739373
ID370139,370139,0,624.0,32.75631453654977,89.70719266168526,0.0,245.0,49,0.9164412995728326,1,,2373.829073482428,2405.0,0.0,2405.0,1486017.0,270.3319698766376,6093.269968051118,6042.0,5222.0,8068.0,3814387.0,497.3654581900907,157.6597444089457,160.0,92.0,224.0,98695.0,24.214525411301576,0.10069619475344643,1.6066734800695774,-0.027224121070985974,-0.6857185053755793,0.10490575153379665,1.2363713060827846,-0.009237915957205136,0.021872079160503165,2.0020126045153877,0.4605312609229021,0.49779440335218106,4.347180689761137,2.6385126319256336,8.356088443461875,0.4748571543942026,0.9454958364875107,5.144266262555427
ID292059,292059,0,597.0,31.20191890140921,93.2557760914331,0.0,95.0,19,0.8994069661872998,1,,2423.88,2440.0,0.0,2456.0,1454328.0,198.74433606654642,6085.555,6020.0,5470.0,7682.0,3651333.0,324.8300240883664,159.01333333333332,160.0,103.0,230.0,95408.0,21.51064081649161,0.09540680335428994,2.12446832899279,-0.030318231463446466,-1.1715171673676372,0.10682747835289451,1.4269647117905184,-0.024818581863600666,-0.008285437214627043,2.042223770163488,0.4102484754704587,0.30745791651053667,4.978016719797768,2.541337627066878,8.242115818841624,0.4701049290146825,0.9311145510835883,5.170202217909275
ID384742,384742,0,595.0,28.186879899300276,86.91505390664905,0.0,275.0,55,0.8952855212032683,1,,2329.0435510887773,2333.0,0.0,2385.0,1390439.0,95.5242938606181,6085.281407035176,6017.0,5237.0,7873.0,3632913.0,425.56907168069847,159.29145728643215,161.0,110.0,225.0,95097.0,20.866517544055526,0.10218132859641892,4.520768465042375,-0.03245232816447716,-0.9592108683905837,0.11184253714086136,1.5358055454342037,-0.008677521203888481,0.0010512176627250726,1.9936200390532095,0.43094059029910853,0.5279892976776939,4.626206219445404,2.5181001259049944,8.596126833680097,0.4282301383825449,0.9030303030303021,5.41709332225037
ID320224,320224,0,604.0,35.16124017757418,90.95332110842443,0.0,165.0,33,0.9009009987223805,1,,2411.9768595041323,2424.0,0.0,2439.0,1459246.0,170.41236350633866,5930.2446280991735,5979.0,4827.0,7519.0,3587798.0,515.4560441351898,159.2297520661157,161.0,107.0,214.0,96334.0,21.753855731268363,0.23153229011609072,5.321913320891338,-0.06488465776319961,-1.5965694094207423,0.09884551249331576,1.316856006658831,0.057483196672436704,0.008866468669154606,2.0757692086354345,0.41497661860527346,0.15148718321056368,5.002135338641597,2.549787627489381,8.419274665585778,0.4520271469660995,0.9291762894534277,5.272573872253843
ID374371,374371,0,623.0,33.083892579673865,90.08071531043561,0.0,240.0,48,0.9208332159413855,1,,2377.790476190476,2397.0,0.0,2430.0,1498008.0,212.869487407402,6084.557142857143,5986.0,5250.0,7890.0,3833271.0,539.7616936377497,158.83015873015873,161.0,98.0,217.0,100063.0,22.378974169327428,0.10336512260903305,2.0928829351016094,-0.035409774788813235,-0.8276318928489735,0.11277403066270437,1.4385498354006097,0.0064331501761971934,-0.01102208197583724,2.025043617984624,0.4437366415955017,0.5016208618599645,4.563615956309957,2.6638626331931174,8.320106617316826,0.4835750738566648,0.9843871975019517,5.09768479919355
ID276451,276451,0,557.0,33.86933418006455,94.61748450828901,0.0,70.0,14,0.8678255748518289,1,,2471.6457960644007,2476.0,0.0,2499.0,1381650.0,104.73441293959114,6052.538461538462,6006.0,5208.0,7926.0,3383369.0,328.3968142416738,158.12343470483006,159.0,111.0,209.0,88391.0,21.492871328204785,0.08482501764045428,3.690549994605103,-0.026759364138445724,-1.0135009818958893,0.1058765869412689,1.4087212496286454,-0.027028637805996052,-0.008805943721171385,1.9152792220977417,0.41956340511589574,0.05069680179751754,4.564933925943054,2.3660001182999966,7.967350372454438,0.46837832997049716,0.9294605809128569,5.179722998347469
ID236139,236139,0,579.0,35.20229703279949,95.89658508475358,0.0,50.0,10,0.8835671138982498,1,,2524.255172413793,2533.0,0.0,2558.0,1464068.0,148.62298417127923,6085.931034482759,6050.0,5444.0,7943.0,3529840.0,343.47215507954957,159.06034482758622,160.0,107.0,220.0,92255.0,22.331111994717435,0.06409280769149556,2.046006751871116,-0.015573356545610215,-0.5606145364861077,0.11068989132314197,1.4197004089933214,-0.03397110024411587,-0.007552504249672883,1.9610896992575424,0.4070292842348733,0.03163991767365389,4.818055543457924,2.4526126226306255,8.0741467205924,0.4727652525226178,0.9439024390243868,5.155634930431663
ID280556,280556,0,567.0,32.38669981025188,94.25968930533507,0.0,80.0,16,0.8732326400916862,1,,2459.9135802469136,2473.0,0.0,2489.0,1394771.0,179.5693747913461,6077.962962962963,6039.0,5351.0,7765.0,3446205.0,361.9759285239577,160.98765432098764,163.0,109.0,214.0,91280.0,20.258615650935027,0.07935280650506925,2.0142642340236487,-0.02421924020995619,-0.8335211385126017,0.11743855158505952,1.67032060665012,0.0018412604274710856,0.0019126677728535147,1.98243013705649,0.40292330817937566,0.1483719416954298,4.920117791185068,2.3955751197787554,7.9740959745389155,0.47343105358946336,0.9371900826446262,5.152008388706797
ID292846,292846,0,605.0,31.316177091441897,91.30806288875486,0.0,130.0,26,0.9020198991727031,1,,2397.028192371476,2417.0,0.0,2453.0,1445408.0,219.37041642514032,6012.470978441128,5905.0,5065.0,8614.0,3625520.0,514.8913316989086,159.12271973466002,161.0,105.0,219.0,95951.0,21.94348368677329,0.10352747950441009,2.050206313132485,-0.043164184369530866,-1.0535460521104838,0.11512164241746721,1.4972397373765167,-0.006801527261697444,-0.002886483586853451,1.9102144951335867,0.440056340065071,0.3960133749940882,4.340840754279609,2.556125127806246,8.036646589156017,0.4973272227093712,0.949764521193089,5.026709828037066
ID370030,370030,0,626.0,34.93574740117164,91.21573144706069,0.0,230.0,46,0.9160743560948308,1,,2399.928,2419.0,0.0,2442.0,1499955.0,215.7068202623464,6025.4976,5909.0,5088.0,8686.0,3765936.0,555.9338157066486,159.8144,161.0,106.0,215.0,99884.0,21.301275632922597,0.1328540645318904,2.609547521045239,-0.05427068602486773,-1.2439367044419773,0.11754479504623773,1.5782607464161176,-0.00942825779786778,-0.007599877378221703,2.010912988563227,0.44024442744970743,0.379667535263462,4.567719346755274,2.636400131820012,8.204172295031718,0.4922113726694781,0.9555895865237319,5.052765116381915
ID277739,277739,0,553.0,31.600775564795498,92.5315233343144,0.0,110.0,22,0.8639426668969767,1,,2391.6057347670253,2409.0,0.0,2409.0,1334516.0,203.41862479868956,6139.951612903225,6070.0,5267.0,8055.0,3426093.0,402.54744402639983,159.35125448028674,161.0,108.0,214.0,88918.0,22.352133476580534,0.10340695808857067,2.203651494171443,-0.030451800675512664,-0.9581233960190025,0.10593339322222504,1.3657474940565792,-0.018794493430647957,-0.00518345156351134,1.953914845128864,0.38670628153768594,0.32933391963581504,5.05271038618608,2.344875117243749,8.0005313301271,0.46035400060181464,0.9406779661016952,5.22467128000225
ID286322,286322,0,594.0,32.05426199123237,93.51027270193713,0.0,100.0,20,0.8979104477360237,1,,2422.207357859532,2451.0,0.0,2451.0,1448480.0,263.8353005350496,6131.386287625418,6062.0,5243.0,8008.0,3666569.0,446.34446697056796,161.04849498327758,164.0,116.0,212.0,96307.0,21.076060456458567,0.0778877056593747,1.3267949340376355,-0.022085886938329666,-0.6204869461669845,0.11308590699319285,1.5526623859857718,-0.04297981301529615,-0.013752034585941248,1.9983031525761434,0.4217463532858357,0.29098057847743686,4.738163441147307,2.5328876266443867,8.165585923242896,0.4773655568083753,0.9374511336982047,5.13073272849613
ID237556,237556,0,574.0,34.851325769478514,95.60600297188175,0.0,55.0,11,0.8778407598988053,1,,2518.2076788830714,2527.0,0.0,2543.0,1442933.0,149.16679010289906,6070.6300174520065,6020.0,5393.0,7847.0,3478471.0,352.62181241931256,161.62652705061083,162.0,113.0,211.0,92612.0,19.5717291468755,0.06144817285857166,1.95460756484215,-0.01594033411346173,-0.557738437824608,0.11675355421662535,1.726737046642288,-0.0035610982061519466,-0.005535756656238012,1.9181401791817003,0.4300421311804632,0.034656575312601495,4.460354091159433,2.4209251210462512,7.961828747712566,0.47991636215263367,0.943209876543208,5.117079373220638
ID398846,398846,0,607.0,25.794743648472384,85.29312280288084,0.0,295.0,59,0.8994069661872992,1,,2277.387417218543,2285.0,0.0,2340.0,1375542.0,131.4377779026431,6086.051324503312,6004.0,5336.0,7402.0,3675975.0,392.3833527778855,160.0546357615894,163.0,105.0,238.0,96673.0,22.310681206252166,0.17082813599288518,5.056068578479746,-0.040467312791893695,-1.3082767541639468,0.11700729325920238,1.5029424341289068,-0.022003277169081167,-0.027032202778958955,2.0396842548444045,0.4135820621677208,0.5451723512353424,4.931752223860345,2.5413376270668744,8.626748241865762,0.4291192357063971,0.8937592867756297,5.411478541890699
ID366463,366463,0,606.0,32.060355411433946,89.1522185408516,0.0,250.0,50,0.9064816901194176,1,,2380.6427406199023,2381.0,2350.0,2381.0,1459334.0,3.0170431451132527,6058.36867862969,6018.0,5256.0,7367.0,3713780.0,346.61992680440596,156.51876019575857,158.0,96.0,223.0,95946.0,23.013104900320982,0.09961308188416504,142.96152757473908,-0.027320701236985746,-0.9818707829126174,0.10303064388405035,1.2705741451585573,-0.011909394482641836,0.001819803472546678,2.034612013074247,0.4334588294623819,0.45184857891868213,4.693899108244657,2.581475129073763,8.364275204650898,0.4636830087462357,0.9335370511841111,5.205882254245135
ID240383,240383,0,603.0,39.758693641835656,98.22330262141253,0.0,5.0,1,0.9005277229662575,1,,2575.064676616915,2588.0,0.0,2588.0,1552764.0,182.23978617142748,5978.424543946932,5840.0,5134.0,8001.0,3604990.0,581.9032087727157,157.55887230514097,160.0,108.0,218.0,95008.0,23.277135061394308,0.15719373829133734,3.838876204002372,-0.06266328189759933,-1.3736734444630891,0.09637384530500037,1.189991485364883,-0.04796667497821601,-0.015841924441021442,1.9499573983643248,0.4543415320525134,-0.02055859118854187,4.2918317186528885,2.54767512738374,8.161878422693956,0.480588825466455,0.931993817619776,5.113498086543265
ID373627,373627,0,595.0,34.90154187225212,91.0541141831064,0.0,210.0,42,0.8934058518586536,1,,2413.712121212121,2426.0,0.0,2453.0,1433745.0,172.1240766475288,6085.1632996633,6051.0,5499.0,7381.0,3614587.0,325.1960497280674,161.2979797979798,163.0,108.0,227.0,95811.0,20.62686478158938,0.06688505438184233,1.7582689094006692,-0.01850637265251088,-0.705652347224928,0.11506038000981295,1.613812671816108,0.005441927646499795,-0.005867000348644474,1.991489664341874,0.4119014174192876,0.28367296251181784,4.834869655995073,2.507537625376877,8.23558544586815,0.4645884058182821,0.9473264166001564,5.200807128484569
ID357124,357124,1,702.0,64.58797151714892,44.21620084368659,0.0,210.0,42,0.9706049480230476,1,,1140.9186875891583,1146.0,0.0,1146.0,799784.0,74.91130341174589,6228.997146932953,6176.0,5273.0,7885.0,4366527.0,366.4461605246765,176.82168330955778,177.0,120.0,241.0,123952.0,21.37043051955183,0.06946017312071716,1.9783748440719886,-0.02574496936482653,-0.8983750340448003,0.18596971678464994,2.5949014874221343,0.0038055525357184213,0.0383058858709011,2.599514329570704,0.3830252724718593,1.3927056401695028,6.786795849774349,2.959612647980634,10.013230988899487,0.370933680858876,0.9156862745098018,5.820453144300828
ID356609,356609,1,739.0,65.63918292753183,46.85552748717922,0.0,225.0,45,0.9982688857466119,1,,1207.9082321187584,1221.0,0.0,1273.0,895060.0,126.32539364984815,6257.738191632929,6201.0,5467.0,8003.0,4636984.0,377.4323157671771,174.74224021592443,175.0,115.0,239.0,129484.0,22.575212664923946,0.061851385502937596,1.1139327458967139,-0.019788107447856196,-0.6694106166442968,0.1806771541917955,2.3690167218570766,-0.00891741862205392,-0.023129460030425923,2.511713397989984,0.4081886730745218,1.2015890337919608,6.153314787182809,3.130725156536244,10.090304716948532,0.3864081195570196,0.9204968944099363,5.702716870582856
ID300290,300290,1,743.0,63.76667218900546,30.415557999446488,0.0,140.0,28,0.9992787685397615,1,,800.439024390244,807.0,0.0,807.0,590724.0,72.51749198145332,6252.8563685636855,6211.0,5246.0,8156.0,4614608.0,443.01968429374995,173.14227642276424,175.0,115.0,239.0,127779.0,22.000803641902845,0.1197415371076094,2.360709317074949,-0.03402754100660684,-0.9943774039021841,0.18068068696525563,2.408650833573789,-0.01847167150841915,0.02114095456698686,2.453654870718671,0.4243377943789216,1.900524111361685,5.782315181964742,3.1370626568531375,10.17893082685291,0.3804772823943981,0.8761061946902645,5.746991655347127
ID262020,262020,1,789.0,63.77468803144148,22.311982913241394,0.0,85.0,17,1.0268250677275432,1,,597.9885496183206,601.0,0.0,684.0,470019.0,42.92907640755766,6268.142493638677,6105.0,5176.0,8511.0,4926760.0,665.5000553108484,170.63358778625954,172.0,114.0,225.0,134118.0,22.24623272429501,0.12412940104440578,3.0763069871258,-0.04306804470892108,-0.8478028228663657,0.17403402048064356,2.2740055135770896,0.004754920954081213,-0.011109948550798136,2.5230062470354047,0.43604856655733676,2.3385349094270533,5.786067058894116,3.3124001656200073,10.229395589336526,0.3977889491204522,0.8914155770324053,5.620546886594306
ID211081,211081,1,741.0,67.21585417081849,18.195818011803503,0.0,15.0,3,0.9972579802865599,1,,548.0013513513513,548.0,524.0,573.0,405521.0,1.2748205045711263,6254.336486486486,6236.0,5235.0,7814.0,4628209.0,376.4049499581496,163.1945945945946,165.0,109.0,239.0,120764.0,26.709381118892153,0.13529985197808067,102.45881417085327,-0.032425946722202295,-1.1136901114329738,0.14245622967024857,1.5237503416255125,0.01721945475315449,-0.0068949728635145525,2.4751016564331723,0.42901036568268075,3.0204375985369625,5.76932832961871,3.1243876562193713,10.055108783398081,0.3883302571991267,0.9062499999999982,5.6885858515793775
ID395671,395671,1,741.0,69.77709376416094,55.891033116626964,0.0,295.0,59,0.9999514571171483,1,,1441.520749665328,1451.0,0.0,1469.0,1076816.0,118.42884781651833,6256.828647925034,6239.0,5285.0,7803.0,4673851.0,334.2514747119255,175.44846050870146,177.0,114.0,252.0,131060.0,23.781871960673488,0.07419064455651277,1.6813617692751859,-0.020605049094536945,-0.7876381036263225,0.18440624816211476,2.2972510732571463,0.002308958750272594,0.014901925572211065,2.528658418076768,0.4047878458660159,0.9333815503397367,6.246873377996012,3.141287657064376,10.653862046529937,0.347779063753546,0.8851190476190514,6.011089786834305
ID259862,259862,1,745.0,63.63008392274984,24.605726026803005,0.0,100.0,20,1.003643185071638,1,,651.2696929238986,657.0,0.0,719.0,487801.0,58.817508966310115,6127.829105473966,6014.0,5093.0,8246.0,4589744.0,499.4841404738434,173.20427236315086,174.0,111.0,229.0,129730.0,21.862041504119848,0.09009888231066013,1.8303651828867298,-0.03878614950015346,-0.9900829566439684,0.1782873885392199,2.3975478080995494,0.010839535070015944,-0.01809269188589705,2.4651453021700735,0.4137856300127174,1.9432091597010333,5.957542078235798,3.1645251582262577,10.026983076117547,0.39552856430620775,0.9139719341061603,5.636584286228542
ID354576,354576,1,726.0,65.99958756774251,47.67308125155246,0.0,230.0,46,0.9877729741879229,1,,1224.5806896551724,1233.0,0.0,1331.0,887821.0,102.19900239573586,6259.979310344827,6200.0,5372.0,7736.0,4538485.0,366.83114555657943,175.8248275862069,177.0,120.0,240.0,127473.0,21.47035580328561,0.07042964048722987,1.5767690661283613,-0.020638850761695436,-0.7192491053736179,0.18263146903496044,2.529281314984497,-0.02791686737143487,-0.04611811399506691,2.551328291964051,0.40571757505891193,1.163614378921829,6.288434242942488,3.0652376532618684,10.076372184564187,0.3793722978023785,0.9301282051282027,5.755355101869695
ID211348,211348,1,758.0,63.81576557749435,20.347937868876635,0.0,60.0,12,1.0009596423409204,1,,566.694259012016,572.0,0.0,602.0,424454.0,55.08989961135808,6220.691588785046,6097.0,5131.0,8444.0,4659298.0,580.8093165936572,169.18825100133512,171.0,112.0,237.0,126722.0,24.03747232302578,0.1853995789107971,3.2177389120347604,-0.05437801547067154,-1.2318019444357504,0.1640971964146123,1.9843730367491528,-0.046538998742380586,0.028572537279742804,2.4214688873511356,0.4349737729336426,-0.42782436747352665,5.566930785320113,3.147625157381255,9.992110141560111,0.3961671367393039,0.9013914095583807,5.632039715753129
ID209698,209698,1,753.0,66.02984450156627,18.145862560773953,0.0,0.0,0,1.0063195716501887,1,,543.1238348868176,546.0,0.0,570.0,407886.0,39.77985224298983,6300.989347536618,6278.0,5431.0,8281.0,4732043.0,404.3996602616117,163.80159786950733,165.0,110.0,226.0,123015.0,27.041928878011074,0.12279894382284014,2.986471180954434,-0.023599097686617235,-0.7531737665772177,0.14281962600016954,1.513981836139968,0.05025574660054598,-0.02737650683702955,2.441893789038791,0.49077223996854685,-0.008027529031316582,4.975615143177801,3.1814251590712543,9.933364970307332,0.4051714075306735,0.9734970911441491,5.56910667715176
