,scale,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,red_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,red_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01001.tif,green_260427_2619+2624_4_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif,green_260427_2619+2624_6_0p5agarose_LB_OD0p5_Still_mix70pc_10min_20X_01003.tif
70,210.5220883013847,0.27241558441558444,0.22340513373811657,0.28538084039890066,0.7171636363636362,0.6206395428848239,0.46199765421220634
71,213.76088965986756,0.28958961038961034,0.178222072982093,0.2265085691277988,0.5768103896103896,0.5616505468977931,0.5005806116554143
72,216.9996910183504,0.35295584415584413,0.2880420123196503,0.33061603188404104,0.4127688311688311,0.5704361420447978,0.4590041488933367
73,220.23849237683325,0.3387428571428572,0.2284254738221192,0.34292266486161604,0.4962701298701298,0.6965721866553636,0.35389885103080454
74,223.4772937353161,0.27182337662337663,0.24097632403212577,0.32429640954420524,0.4773194805194805,0.8076472110139217,0.4297343191088341
75,226.7160950937989,0.44711688311688313,0.17822207298209305,0.31531589358759654,0.5217350649350648,0.8634984944484507,0.4500236329367279
76,229.95489645228176,0.24991168831168828,0.2830216722356477,0.3023440372058283,0.59812987012987,0.9174671503514789,0.5897205478173088
77,233.1936978107646,0.4062545454545454,0.285531842277649,0.2770655478464851,0.5092987012987011,0.8710290045744546,0.4949262127197718
78,236.43249916924745,0.3215688311688312,0.14935511749907793,0.24180870742424332,0.42520519480519486,0.7787802555309064,0.5837335371795694
79,239.6713005277303,0.2842597402597402,0.1951657207656019,0.3392639361385532,0.38197402597402597,1.0084608143740263,0.519206866972825
80,242.91010188621314,0.36894545454545447,0.2026962308916058,0.370196824433539,0.5104831168831169,0.8001167008879175,0.5537984839908736
81,246.148903244696,0.30794805194805197,0.425473822119222,0.3379334893301667,0.4293506493506493,0.8114124660769234,0.521867760589598
82,249.3877046031788,0.4329038961038961,0.24913437666863003,0.30766582443937424,0.4512623376623377,0.7009649842288658,0.5461484148426514
83,252.62650596166165,0.24398961038961034,0.26105768436813626,0.32462902124630194,0.3914493506493506,0.5936552149333099,0.4333930478318969
