IDs,Frame,Center_position_x_PIX,Ellipse_center_x_PIX,Center_position_y_PIX,Ellipse_center_y_PIX,Perimeter_PIX,Surface_area_PIX^2,Convex_hull_area_PIX^2,Solidity,Length_PIX,Ellipse_major_axis_PIX,Width_PIX,Ellipse_minor_axis_PIX,Aspect_ratio,Ellipse_aspect_ratio,Angle_to_x+_axis_RAD,Angle_to_x+_axis_DEG,Ellipse_Angle_DEG,Min_intensity,Max_intensity,Mean_intensity
5319,0,930,930.57,1479,1479.73,111.3,499,539.0,0.93,47.17,42.48,9.43,10.53,5.0,4.03,0.56,32.01,34.04,3008,5682,3781.93
5320,0,1283,1283.09,1480,1480.52,85.5,390,419.0,0.93,33.54,29.86,11.18,11.72,3.0,2.55,1.11,63.43,63.29,2879,5664,3742.03
5321,0,151,151.57,1472,1472.66,80.04,357,383.0,0.93,32.39,28.9,11.18,10.77,2.9,2.68,0.15,8.88,4.8,2890,5326,3668.14
5322,0,1511,1511.36,1485,1485.74,98.18,436,478.0,0.91,40.52,36.32,10.2,10.68,3.97,3.4,1.3,74.25,74.74,2770,5590,3814.57
5323,0,1268,1268.53,1482,1482.1,84.91,376,399.0,0.94,34.99,30.38,10.3,10.71,3.4,2.84,1.03,59.04,57.74,3016,5405,3774.68
5325,0,338,338.46,1477,1477.05,74.18,333,352.0,0.95,28.79,25.18,12.65,11.42,2.28,2.21,2.79,159.68,156.32,2776,5268,3579.93
5326,0,504,504.49,1478,1478.43,98.43,444,476.0,0.93,40.31,36.18,10.77,10.88,3.74,3.32,0.41,23.39,21.44,2800,5469,3689.94
5327,0,577,577.06,1474,1474.92,95.11,426,454.0,0.94,39.81,35.6,11.18,10.51,3.56,3.39,0.2,11.59,9.74,3001,5461,3733.4
5328,0,1454,1454.47,1483,1483.16,77.21,337,350.0,0.96,31.26,27.97,11.18,10.44,2.8,2.68,1.7,97.35,91.11,2917,5404,3737.38
5329,0,1705,1705.83,1474,1474.43,78.87,349,369.0,0.95,31.58,27.66,11.18,10.86,2.82,2.55,2.95,169.05,171.53,2682,5397,3638.46
5330,0,43,43.62,1481,1481.26,95.5,447,477.0,0.94,38.91,34.6,10.77,11.4,3.61,3.03,2.69,154.09,155.3,2789,5353,3589.29
5331,0,101,101.26,1484,1484.78,89.88,427,441.0,0.97,37.64,33.5,10.0,11.11,3.76,3.02,2.26,129.61,132.7,2777,5149,3569.65
5332,0,759,759.31,1486,1486.7,84.28,375,402.0,0.93,34.13,30.33,10.0,10.92,3.41,2.78,1.66,95.04,98.64,2914,5307,3689.97
5333,0,952,952.51,1494,1494.42,116.18,524,588.0,0.89,49.5,44.52,8.06,10.85,6.14,4.1,1.43,81.87,83.46,2933,5666,3793.94
5334,0,1058,1058.15,1475,1475.77,76.04,326,337.0,0.97,30.27,26.81,11.18,10.47,2.71,2.56,0.13,7.59,0.48,2959,5582,3769.42
5335,0,612,612.97,1484,1484.18,72.18,300,320.0,0.94,28.3,25.2,10.82,10.33,2.62,2.44,2.13,122.01,117.08,3039,5587,3859.66
5336,0,878,878.82,1487,1487.88,90.43,424,452.0,0.94,36.77,32.33,11.7,11.43,3.14,2.83,1.96,112.38,112.92,2897,5564,3693.71
5337,0,1549,1549.96,1481,1481.94,68.67,277,295.0,0.94,26.91,23.59,10.63,10.3,2.53,2.29,0.73,41.99,43.82,3036,5822,3932.31
5338,0,1647,1647.71,1481,1481.82,69.25,288,306.0,0.94,27.66,24.0,10.63,10.37,2.6,2.32,0.86,49.4,46.45,3091,5411,3899.58
5339,0,274,274.83,1478,1479.26,197.84,1014,1171.0,0.87,88.14,79.59,9.0,12.38,9.79,6.43,3.08,176.75,179.59,2697,5505,3561.38
5340,0,387,387.48,1485,1484.97,73.25,311,329.0,0.95,29.15,25.59,10.3,10.47,2.83,2.44,1.03,59.04,57.79,3034,5726,3828.91
5341,0,656,656.31,1484,1484.05,71.6,309,329.0,0.94,27.8,24.19,11.4,11.1,2.44,2.18,0.91,52.31,59.12,2950,5559,3818.63
5342,0,800,800.05,1485,1485.72,84.23,384,402.0,0.96,34.83,30.88,11.4,10.82,3.05,2.85,2.25,129.17,134.29,2813,5503,3706.65
5343,0,1314,1314.91,1490,1490.48,95.25,431,467.0,0.92,39.22,34.48,10.44,10.97,3.76,3.14,1.91,109.36,111.92,2964,5790,3871.21
5344,0,443,443.7,1481,1481.13,126.53,611,673.0,0.91,53.94,49.51,9.22,11.33,5.85,4.37,2.96,169.32,172.89,2815,5631,3717.57
5345,0,1088,1088.77,1478,1478.55,72.38,304,319.0,0.95,28.86,25.8,10.2,10.39,2.83,2.48,2.9,165.96,173.59,2866,5397,3773.4
5346,0,1955,1955.51,1487,1487.8,77.7,343,360.0,0.95,31.62,27.77,11.7,10.68,2.7,2.6,1.25,71.57,75.66,2842,5269,3667.91
5347,0,598,598.34,1494,1494.78,98.04,465,498.0,0.93,41.3,36.82,11.18,11.02,3.69,3.34,1.45,83.05,86.97,2857,5828,3804.67
5348,0,1680,1680.98,1481,1481.51,107.11,478,524.0,0.91,45.54,40.81,10.2,10.42,4.47,3.92,2.99,171.16,171.69,3021,5526,3797.27
5349,0,1740,1740.96,1481,1481.46,86.63,408,438.0,0.93,35.13,30.97,12.17,11.63,2.89,2.66,0.09,4.9,0.92,2824,5646,3813.36
5350,0,1830,1830.28,1494,1494.9,114.02,562,608.0,0.92,48.27,43.45,10.0,11.56,4.83,3.76,2.27,129.96,129.35,2802,5498,3598.65
5351,0,1967,1967.88,1488,1488.05,70.63,297,313.0,0.95,28.16,24.69,10.44,10.37,2.7,2.38,1.28,73.5,79.54,2744,5323,3675.38
5352,0,2035,2035.3,1489,1489.33,74.87,332,356.0,0.93,29.43,25.74,11.18,11.13,2.63,2.31,1.4,80.22,81.74,2747,5163,3584.64
5353,0,1164,1164.34,1490,1490.78,79.94,345,371.0,0.93,31.62,27.9,11.7,10.81,2.7,2.58,1.25,71.57,71.0,2815,5194,3628.32
5354,0,1207,1207.4,1503,1503.93,128.91,623,689.0,0.9,54.82,49.09,9.22,11.49,5.95,4.27,1.83,104.8,106.49,2720,5426,3474.88
5355,0,158,158.22,1485,1485.56,127.11,604,655.0,0.92,55.58,50.4,10.2,10.71,5.45,4.71,0.14,8.28,7.3,2909,5289,3678.5
5356,0,667,667.12,1488,1488.37,62.77,245,261.0,0.94,23.71,20.92,10.3,10.19,2.3,2.05,1.09,62.35,56.64,3045,5379,3882.27
5357,0,704,704.18,1494,1494.06,89.98,436,456.0,0.96,37.01,32.52,11.4,11.66,3.25,2.79,0.9,51.58,51.09,2742,5602,3671.67
5358,0,1002,1002.35,1484,1484.87,113.11,543,593.0,0.92,48.26,43.35,10.05,11.25,4.8,3.85,3.04,174.05,175.7,2901,5676,3806.93
5359,0,1033,1033.58,1491,1491.31,79.5,350,377.0,0.93,31.62,27.7,10.82,11.08,2.92,2.5,0.97,55.3,54.92,2859,5416,3687.41
5360,0,1249,1249.46,1491,1491.3,75.25,325,344.0,0.94,29.68,26.33,10.82,10.8,2.74,2.44,1.0,57.38,57.58,2749,5174,3512.73
5361,0,1362,1362.61,1499,1499.6,108.08,498,542.0,0.92,44.92,40.2,10.44,11.01,4.3,3.65,1.86,106.82,108.26,2927,5435,3722.91
5362,0,364,364.66,1487,1487.22,71.36,298,320.0,0.93,27.29,23.8,11.18,10.87,2.44,2.19,2.99,171.57,161.13,2894,5480,3754.09
5363,0,541,541.82,1504,1504.56,122.53,579,619.0,0.94,52.35,47.1,11.05,10.88,4.74,4.33,1.69,96.58,94.33,2943,5489,3755.31
5364,0,858,858.96,1495,1495.26,99.78,461,489.0,0.94,42.52,38.51,9.22,10.59,4.61,3.64,2.42,138.81,136.97,2983,5567,3771.28
5365,0,124,124.11,1498,1498.1,99.74,460,492.0,0.93,41.59,36.89,10.3,10.9,4.04,3.38,2.05,117.18,117.0,2841,5172,3695.2
5366,0,1593,1593.53,1495,1495.0,112.71,515,562.0,0.92,47.51,42.75,10.3,10.8,4.61,3.96,0.53,30.34,31.36,2908,5862,3885.18
5367,0,1941,1941.12,1501,1501.5,103.94,486,527.0,0.92,43.57,38.78,10.2,11.02,4.27,3.52,1.41,80.75,80.47,2890,5524,3716.99
5368,0,1417,1417.2,1493,1493.7,76.57,337,349.0,0.97,31.06,27.88,10.82,10.58,2.87,2.63,0.99,56.82,50.07,2889,5532,3691.93
5369,0,1558,1558.19,1497,1497.08,81.7,358,379.0,0.94,33.53,29.5,10.77,10.52,3.11,2.8,1.27,72.65,77.52,3019,5979,3828.08
5370,0,1062,1062.44,1486,1486.98,84.14,373,378.0,0.99,35.23,32.42,10.05,10.13,3.51,3.2,3.03,173.48,0.39,3090,5295,3803.74
5371,0,1107,1107.72,1492,1492.77,88.91,412,439.0,0.94,35.85,31.25,12.08,11.45,2.97,2.73,0.4,22.99,24.95,2820,5505,3658.73
5372,0,1780,1780.54,1488,1488.1,96.04,449,475.0,0.95,40.2,35.99,11.05,11.07,3.64,3.25,3.04,174.29,178.97,3026,5919,3880.92
5373,0,46,46.2,1498,1498.62,118.37,581,635.0,0.91,50.22,44.6,10.0,11.7,5.02,3.81,2.53,144.73,145.13,2728,4982,3458.23
5374,0,560,560.34,1497,1497.43,80.77,372,398.0,0.93,31.78,27.48,10.77,11.85,2.95,2.32,1.15,65.85,70.45,2705,5464,3668.57
5375,0,298,298.81,1490,1490.71,94.04,424,455.0,0.93,39.46,35.71,10.2,10.46,3.87,3.41,2.99,171.25,174.6,3026,5599,3777.82
5376,0,392,392.82,1496,1496.95,76.91,334,346.0,0.97,32.02,28.18,10.0,10.4,3.2,2.71,0.9,51.34,47.64,3034,5358,3725.72
5377,0,441,441.93,1494,1494.7,124.67,589,637.0,0.92,52.89,47.86,10.44,11.02,5.07,4.34,2.87,164.65,166.61,2898,5522,3788.26
5378,0,256,256.66,1503,1502.94,96.08,437,468.0,0.93,39.81,34.87,10.77,10.96,3.7,3.18,2.01,115.28,113.8,2961,5427,3757.72
5379,0,1351,1351.84,1503,1503.63,92.18,413,443.0,0.93,37.64,33.31,11.7,10.8,3.22,3.09,1.87,106.99,106.01,2952,5755,3810.28
5380,0,1393,1393.34,1501,1501.84,106.95,492,522.0,0.94,46.01,40.97,9.9,10.64,4.65,3.85,0.74,42.36,41.23,2726,5821,3728.41
5381,0,1462,1462.93,1507,1507.44,106.77,466,505.0,0.92,45.35,40.97,10.2,10.06,4.45,4.07,1.33,75.96,79.02,3102,5654,3805.73
5382,0,1475,1475.25,1498,1498.56,69.8,278,295.0,0.94,28.16,25.02,9.22,9.66,3.05,2.59,1.28,73.5,81.06,3089,5428,3854.12
5383,0,1495,1495.97,1503,1503.57,91.7,388,416.0,0.93,38.33,34.06,10.44,9.93,3.67,3.43,1.31,74.88,79.22,3109,5498,3843.53
5384,0,1528,1528.76,1497,1497.75,69.11,292,314.0,0.93,26.25,22.78,10.44,11.02,2.51,2.07,1.26,72.26,70.44,2915,5792,3793.54
5385,0,1646,1646.83,1498,1498.67,86.23,386,407.0,0.95,36.12,32.13,10.63,10.48,3.4,3.07,0.73,41.63,41.82,2936,5550,3865.52
5386,0,921,921.54,1504,1504.17,102.71,490,512.0,0.96,44.41,39.07,11.4,10.86,3.89,3.6,0.95,54.16,52.15,2805,5511,3684.47
5387,0,981,981.72,1494,1494.74,82.18,351,378.0,0.93,31.76,28.55,10.3,10.82,3.09,2.64,2.65,151.82,159.23,2864,5389,3707.88
5388,0,1811,1811.48,1508,1508.45,109.7,534,589.0,0.91,46.17,41.56,10.05,11.85,4.59,3.51,1.48,85.03,87.45,2795,5900,3744.09
5389,0,581,581.15,1501,1501.06,75.94,323,346.0,0.93,29.73,26.06,10.77,10.72,2.76,2.43,1.23,70.35,72.59,2922,5809,3752.58
5390,0,940,940.78,1501,1501.02,74.87,317,338.0,0.94,29.61,26.03,10.2,10.59,2.9,2.46,1.37,78.31,78.71,2894,5424,3700.62
5391,0,1078,1078.15,1497,1497.23,82.43,359,384.0,0.93,33.62,29.62,10.3,10.61,3.27,2.79,0.53,30.38,28.25,2889,5389,3789.17
5392,0,1171,1171.85,1504,1504.18,84.77,371,397.0,0.93,34.21,30.14,11.4,10.75,3.0,2.8,1.3,74.74,72.3,2831,5664,3569.4
5393,0,1440,1441.01,1508,1508.29,103.94,485,526.0,0.92,43.17,38.46,11.18,11.13,3.86,3.46,1.34,76.61,80.43,2943,5645,3739.49
5394,0,1694,1694.86,1494,1494.64,96.53,429,462.0,0.93,40.02,36.05,9.22,10.52,4.34,3.43,2.91,167.01,170.33,2862,5362,3657.37
5395,0,169,169.62,1495,1495.69,96.28,440,477.0,0.92,39.62,35.7,10.2,10.92,3.89,3.27,0.18,10.18,8.36,2864,5321,3585.45
5396,0,514,514.36,1514,1514.19,132.23,633,716.0,0.88,56.65,50.71,8.54,11.5,6.63,4.41,1.93,110.67,111.43,2826,5618,3766.18
5397,0,1308,1308.27,1504,1504.79,94.23,423,451.0,0.94,39.2,35.05,10.0,10.65,3.92,3.29,2.23,127.75,125.79,3026,5552,3850.2
5398,0,1332,1332.9,1503,1503.22,81.84,364,392.0,0.93,32.65,28.14,11.18,11.28,2.92,2.5,2.05,117.35,116.96,2927,5942,3831.37
5399,0,1626,1626.65,1499,1499.56,72.08,298,322.0,0.93,28.32,25.21,9.9,10.43,2.86,2.42,0.84,47.86,42.7,3070,5669,3932.43
5400,0,1742,1742.97,1499,1499.67,89.5,400,427.0,0.94,36.89,32.31,11.66,10.78,3.16,3.0,2.57,147.17,149.07,2803,5622,3777.06
5401,0,1885,1885.76,1495,1495.75,72.53,312,331.0,0.94,28.46,24.73,11.7,10.86,2.43,2.28,2.82,161.57,160.21,2837,5091,3550.22
5402,0,343,343.0,1503,1503.43,113.54,543,578.0,0.94,48.02,43.19,10.3,11.09,4.66,3.89,2.59,148.63,147.62,2918,5491,3677.09
5403,0,1763,1763.46,1498,1498.09,76.77,326,350.0,0.93,30.46,26.68,10.77,10.65,2.83,2.51,2.74,156.8,155.81,3026,5747,3920.34
5406,0,1140,1140.13,1512,1512.19,114.08,518,575.0,0.9,47.13,42.67,9.49,11.12,4.97,3.84,1.87,107.28,105.31,2814,5410,3735.45
5407,0,1150,1150.49,1506,1506.36,85.11,371,397.0,0.93,34.79,30.75,11.7,10.52,2.97,2.92,1.89,108.43,105.23,2901,5573,3738.56
5408,0,280,280.82,1499,1499.14,91.94,399,430.0,0.93,37.95,34.15,9.49,10.37,4.0,3.29,2.82,161.57,164.7,3044,5626,3875.07
5409,0,396,396.12,1511,1511.22,114.85,553,598.0,0.92,49.2,44.82,10.0,11.19,4.92,4.0,0.92,52.43,50.37,2806,5399,3691.75
5410,0,965,965.27,1512,1513.04,105.7,500,539.0,0.93,44.55,39.66,10.2,11.13,4.37,3.56,1.73,99.04,98.26,2827,5347,3661.36
5411,0,1039,1039.13,1503,1503.8,71.84,301,320.0,0.94,29.07,25.06,10.0,10.46,2.91,2.4,0.86,49.18,47.58,2940,5276,3707.21
5412,0,1798,1798.59,1512,1512.56,100.28,455,491.0,0.93,41.98,37.76,11.18,10.58,3.75,3.57,1.35,77.62,81.18,2957,5746,3912.32
5413,0,860,860.53,1511,1512.11,121.92,585,628.0,0.93,53.41,48.78,8.6,10.96,6.21,4.45,2.48,141.84,138.8,2978,5433,3759.68
5414,0,1277,1277.35,1506,1506.46,81.15,366,389.0,0.94,32.65,28.85,11.4,11.0,2.86,2.62,0.7,40.03,42.33,2911,5633,3742.57
5415,0,234,234.85,1504,1504.54,90.18,418,441.0,0.95,36.4,32.44,11.7,11.2,3.11,2.9,2.78,159.08,159.15,2763,5441,3590.63
5416,0,369,369.08,1507,1507.26,84.57,384,404.0,0.95,34.67,30.65,11.66,10.91,2.97,2.81,2.56,146.77,143.82,2927,5609,3753.42
5417,0,529,529.03,1518,1518.81,123.98,575,642.0,0.9,52.0,46.92,8.94,11.22,5.81,4.18,1.97,112.62,112.01,2833,5827,3786.09
5418,0,617,617.82,1503,1503.47,75.36,319,338.0,0.94,30.08,26.29,10.77,10.51,2.79,2.5,0.37,21.45,22.98,3003,5782,3872.75
5419,0,899,899.55,1513,1513.75,92.77,418,451.0,0.93,38.33,33.32,11.4,10.88,3.36,3.06,1.83,105.12,102.81,2917,5326,3673.41
5420,0,337,337.58,1513,1513.6,134.85,642,729.0,0.88,57.45,52.54,10.3,11.26,5.58,4.67,2.59,148.52,148.26,2897,5439,3693.76
5421,0,1009,1009.23,1502,1502.57,70.63,316,330.0,0.96,27.29,24.11,11.18,11.28,2.44,2.14,2.99,171.57,171.04,2790,5381,3677.26
5422,0,1899,1899.12,1512,1512.84,91.98,420,451.0,0.93,37.22,33.18,10.3,11.07,3.61,3.0,1.03,59.3,59.4,2898,5123,3638.74
5423,0,760,760.35,1512,1512.09,101.3,464,498.0,0.93,42.64,38.32,10.0,10.82,4.26,3.54,2.46,140.71,141.59,2952,5267,3688.54
5424,0,791,791.61,1508,1508.57,77.74,338,352.0,0.96,32.02,28.43,10.0,10.29,3.2,2.76,2.47,141.34,140.62,3015,5602,3722.62
5425,0,835,835.7,1510,1510.02,104.81,480,513.0,0.94,44.29,39.68,10.3,10.66,4.3,3.72,2.65,151.7,150.7,2957,5532,3742.88
5426,0,1107,1107.72,1516,1516.44,107.15,505,555.0,0.91,45.18,39.7,10.3,11.6,4.39,3.42,1.09,62.3,63.09,2952,5517,3751.63
5427,0,1543,1543.15,1510,1510.91,72.63,307,329.0,0.93,28.44,25.52,10.2,10.58,2.79,2.41,1.75,100.12,93.16,2827,5800,3903.74
5429,0,634,634.41,1519,1519.03,129.58,595,669.0,0.89,56.73,51.01,9.22,10.88,6.15,4.69,0.71,40.71,43.01,2994,5630,3872.82
5430,0,812,812.94,1509,1509.72,92.57,412,439.0,0.94,38.59,34.41,11.66,10.46,3.31,3.29,2.6,148.78,148.19,2986,5487,3742.52
5431,0,659,659.79,1510,1510.05,70.67,297,310.0,0.96,28.32,24.73,9.9,10.34,2.86,2.39,0.74,42.14,44.59,3040,5478,3842.45
5432,0,494,494.41,1512,1512.62,93.4,440,465.0,0.95,38.59,34.33,11.66,11.21,3.31,3.06,2.6,148.78,145.67,2802,5463,3638.49
5433,0,779,779.33,1512,1512.88,81.98,368,384.0,0.96,34.21,30.49,10.0,10.59,3.42,2.88,2.48,142.13,138.34,2980,5323,3706.87
5434,0,1300,1300.4,1513,1513.14,76.67,315,335.0,0.94,31.62,27.5,10.0,10.02,3.16,2.74,2.18,124.7,124.97,3106,5135,3788.98
5435,0,1451,1451.32,1512,1512.83,64.38,244,257.0,0.95,25.96,23.2,9.22,9.18,2.82,2.53,1.3,74.36,81.25,3276,4945,3832.79
5436,0,159,159.85,1511,1511.73,113.25,527,574.0,0.92,47.76,42.85,10.44,11.03,4.57,3.88,0.34,19.57,17.38,2910,5370,3683.5
5437,0,1608,1608.71,1514,1514.7,94.23,415,451.0,0.92,39.41,35.57,10.0,10.45,3.94,3.4,2.52,144.29,143.87,3127,5508,3937.16
5438,0,1686,1686.11,1513,1513.04,91.15,436,458.0,0.95,37.44,32.94,11.66,11.53,3.21,2.86,0.6,34.11,32.85,2769,5185,3560.26
5439,0,1927,1927.15,1517,1517.3,81.94,365,392.0,0.93,32.76,28.69,11.18,11.1,2.93,2.58,1.79,102.34,102.84,2917,5668,3757.11
5440,0,1965,1965.47,1523,1523.46,113.25,521,574.0,0.91,47.43,42.75,9.49,11.07,5.0,3.86,1.89,108.43,108.03,3003,5454,3795.37
5441,0,95,95.27,1509,1509.9,84.53,381,403.0,0.95,34.48,30.56,10.44,10.84,3.3,2.82,0.29,16.86,15.43,2742,5035,3475.19
5442,0,188,188.67,1524,1524.59,104.63,520,540.0,0.96,45.1,40.61,11.0,11.27,4.1,3.6,1.64,93.81,90.78,2864,5395,3638.57
5443,0,200,200.5,1531,1531.62,134.87,665,691.0,0.96,60.03,54.45,9.0,11.09,6.67,4.91,1.6,91.91,90.61,2863,5710,3622.74
5444,0,454,454.94,1513,1513.82,83.74,377,401.0,0.94,34.21,30.44,10.0,10.87,3.42,2.8,2.48,142.13,143.72,2877,5517,3722.2
5445,0,1231,1231.34,1514,1514.71,74.08,334,348.0,0.96,29.68,26.09,11.66,11.1,2.55,2.35,1.0,57.38,52.97,2724,5317,3527.04
5446,0,1248,1248.25,1519,1519.46,103.2,516,538.0,0.96,43.42,39.23,11.4,11.63,3.81,3.37,0.67,38.45,43.56,2792,5461,3696.86
5447,0,282,282.73,1510,1510.88,85.11,359,385.0,0.93,34.79,31.01,10.44,10.16,3.33,3.05,2.82,161.57,165.55,3196,5491,3858.39
5448,0,669,669.43,1516,1516.92,95.88,423,454.0,0.93,41.4,37.18,8.6,10.28,4.81,3.62,0.65,37.15,39.97,3176,5594,3898.56
5449,0,1719,1719.94,1518,1517.99,108.12,509,541.0,0.94,46.04,41.02,10.82,10.9,4.26,3.76,0.6,34.38,34.9,2890,5566,3710.68
5451,0,622,622.05,1516,1516.44,82.57,358,382.0,0.94,33.6,29.69,10.0,10.55,3.36,2.81,0.64,36.53,38.25,3058,5649,3835.06
5452,0,752,752.17,1520,1520.66,119.44,577,627.0,0.92,50.8,46.39,10.0,11.33,5.08,4.1,2.51,143.81,143.73,2710,5181,3619.44
5453,0,1399,1399.13,1519,1519.23,80.67,350,378.0,0.93,31.95,27.95,10.77,10.96,2.97,2.55,1.22,69.86,62.5,2899,5697,3745.43
5454,0,1648,1648.11,1529,1529.46,118.77,571,621.0,0.92,51.48,45.86,10.2,11.0,5.05,4.17,1.43,82.18,82.33,2865,5665,3741.74
5455,0,565,565.16,1526,1526.74,105.11,482,523.0,0.92,44.38,40.2,10.2,10.74,4.35,3.74,1.32,75.65,80.26,2948,5661,3802.8
5456,0,1771,1771.75,1513,1513.27,94.53,426,461.0,0.92,38.9,34.89,10.44,10.81,3.73,3.23,0.31,17.97,13.73,2994,5693,3872.42
5457,0,122,122.65,1518,1518.91,75.5,326,349.0,0.93,29.73,26.58,11.31,10.79,2.63,2.46,2.31,132.27,127.76,2973,5463,3714.26
5458,0,1568,1568.51,1520,1520.46,75.11,314,334.0,0.94,30.36,26.89,9.49,10.17,3.2,2.64,1.87,107.24,105.35,3005,5887,3992.37
5459,0,2007,2007.34,1512,1512.41,93.8,445,474.0,0.94,38.64,35.13,11.18,11.24,3.46,3.13,0.18,10.44,3.85,2725,5516,3592.84
5460,0,227,227.2,1519,1519.55,106.81,513,552.0,0.93,44.42,39.58,11.66,11.47,3.81,3.45,2.6,148.82,151.34,2823,5394,3628.4
5461,0,1909,1909.72,1519,1519.27,71.01,308,323.0,0.95,28.02,24.34,10.82,10.89,2.59,2.23,0.96,55.18,57.79,3000,5560,3736.45
5462,0,1061,1061.77,1513,1513.87,104.04,493,519.0,0.95,44.28,39.8,11.18,10.93,3.96,3.64,0.11,6.48,3.49,2940,5291,3741.79
5463,0,1822,1822.84,1528,1528.22,104.43,464,516.0,0.9,43.01,38.62,10.44,10.75,4.12,3.59,1.26,72.41,74.52,3011,5802,3857.65
5464,0,321,321.53,1519,1519.25,93.84,411,440.0,0.93,38.28,34.32,10.77,10.54,3.55,3.26,2.8,160.14,158.54,2981,5612,3820.13
5465,0,425,425.31,1520,1520.2,74.08,318,336.0,0.95,29.73,25.98,11.31,10.53,2.63,2.47,2.31,132.27,137.61,2905,5206,3633.91
5466,0,443,443.36,1519,1519.43,74.08,308,326.0,0.94,29.68,26.06,10.0,10.23,2.97,2.55,2.57,147.38,146.75,3119,5629,3799.43
5467,0,991,991.12,1524,1524.73,107.54,537,572.0,0.94,45.8,40.91,10.0,11.85,4.58,3.45,0.63,36.12,39.51,2778,5619,3663.4
5468,0,1480,1480.64,1533,1533.98,117.7,573,619.0,0.93,50.01,45.81,10.2,11.29,4.9,4.06,1.37,78.47,83.29,2963,6052,3936.33
5469,0,1532,1532.58,1526,1526.28,84.04,372,395.0,0.94,35.13,31.21,10.05,10.51,3.5,2.97,1.66,94.9,93.33,3045,5350,3788.19
5470,0,1867,1867.8,1522,1522.59,85.64,400,415.0,0.96,35.47,31.81,10.63,11.04,3.34,2.88,0.71,40.43,42.93,2825,5393,3582.07
5471,0,582,582.2,1522,1522.68,74.91,320,339.0,0.94,30.0,26.24,11.4,10.5,2.63,2.5,0.93,53.13,53.25,3001,5549,3831.88
5472,0,677,677.87,1523,1523.91,96.47,433,452.0,0.96,42.2,37.19,10.0,10.17,4.22,3.66,0.63,36.33,38.5,3070,5638,3822.27
5473,0,690,691.01,1527,1527.72,122.85,578,633.0,0.91,53.41,48.16,7.81,11.03,6.84,4.37,0.67,38.16,38.46,2800,5587,3790.19
5474,0,1581,1581.19,1525,1525.43,79.46,338,363.0,0.93,31.78,28.45,10.2,10.52,3.12,2.7,1.79,102.72,95.05,3001,5617,3990.97
5475,0,1599,1599.94,1521,1521.56,76.91,321,342.0,0.94,31.62,28.26,10.0,9.98,3.16,2.83,2.54,145.3,142.01,3120,5983,3881.33
5476,0,418,418.1,1528,1528.1,106.61,486,528.0,0.92,45.45,40.81,8.6,10.88,5.28,3.75,2.45,140.36,138.72,2900,5485,3639.85
5477,0,494,494.28,1526,1526.28,115.54,516,558.0,0.92,49.41,44.81,10.0,10.37,4.94,4.32,2.51,144.06,146.49,3067,5893,3842.11
5478,0,1016,1016.58,1520,1520.13,71.01,305,319.0,0.96,28.3,24.77,10.82,10.59,2.62,2.34,0.56,32.01,30.85,2936,5350,3731.82
5479,0,1688,1688.94,1525,1525.78,97.05,453,479.0,0.95,40.8,36.08,10.82,11.01,3.77,3.28,0.63,36.03,36.42,2859,5183,3637.51
5480,0,1114,1114.51,1527,1527.48,83.6,358,379.0,0.94,34.44,30.44,9.85,10.26,3.5,2.97,1.12,64.18,66.27,3105,5145,3828.64
5481,0,1294,1294.89,1525,1525.95,80.08,350,375.0,0.93,31.91,28.34,10.82,10.85,2.95,2.61,2.13,122.2,121.32,2873,5638,3805.03
5482,0,1420,1420.72,1535,1535.38,114.87,536,583.0,0.92,49.5,45.36,9.22,10.81,5.37,4.2,1.43,81.87,84.56,2920,5835,3887.27
5483,0,1738,1738.08,1520,1520.98,77.6,325,348.0,0.93,30.08,26.78,10.77,10.69,2.79,2.51,0.37,21.45,24.76,2951,5346,3733.63
5484,0,88,88.56,1523,1523.44,118.43,545,597.0,0.91,50.0,44.84,10.44,10.8,4.79,4.15,0.28,16.26,14.16,2723,5062,3455.9
5485,0,553,553.52,1528,1528.47,77.46,337,355.0,0.95,31.78,28.12,10.2,10.39,3.12,2.71,1.35,77.28,80.92,3045,5604,3770.23
5486,0,1470,1470.19,1526,1526.72,69.46,284,301.0,0.94,27.89,24.48,10.2,10.03,2.74,2.44,1.32,75.47,79.77,3129,5614,3947.62
5487,0,1120,1120.93,1539,1539.46,132.12,591,662.0,0.89,55.95,51.13,8.54,10.68,6.55,4.79,1.15,65.73,64.19,3066,5858,3938.75
5488,0,1176,1176.93,1529,1529.04,76.28,322,347.0,0.93,29.83,26.31,11.18,10.72,2.67,2.45,1.33,76.43,81.7,2749,5406,3547.1
5489,0,1556,1556.95,1529,1529.52,80.28,347,371.0,0.94,32.76,29.09,10.2,10.51,3.21,2.77,1.79,102.34,100.5,3002,6002,3945.84
5490,0,1833,1833.44,1532,1532.58,93.6,412,444.0,0.93,38.08,33.83,11.18,10.7,3.41,3.16,1.33,76.33,74.54,2895,5259,3771.82
5491,0,27,27.87,1527,1527.67,83.4,388,408.0,0.95,34.06,30.26,11.4,11.17,2.99,2.71,0.7,40.24,42.79,2750,4961,3459.89
5492,0,256,256.47,1530,1530.35,89.15,400,425.0,0.94,36.89,32.69,11.66,10.74,3.16,3.04,2.14,122.83,124.98,2961,5265,3695.04
